control_model	module_id	candidate_control	control_modality	control_value	control_stage_window	leakage_status	interpretation	control_value_z	linked_genes	n_DMRs	latent_control_PC1	latent_control_PC2	latent_control_PC3	latent_control_norm	ridge_weight	candidate_control_direction_PC1	candidate_control_direction_PC2	candidate_control_direction_PC3	u	beta	weighted_PC1	weighted_PC2	weighted_PC3
all_available_unit_beta	M08	measured_residual_module_weight_M08	measured_residual_diagnostic	0.5664617239942059	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	-0.0991283647405462		7	-0.0714679361606645	0.0172513731017562	-0.0800353954263481	0.1086781500303199	0.5664617239942059	0.0070844996429884	-0.0017101004051061	0.0079337778699768	-0.0991283647405462	1.0	0.007084499642988422	-0.0017101004051061366	0.007933777869976878
all_available_unit_beta	M09	internal_genomic_cpg_density_M09	internal_genomic_proxy	1.8721139832855391	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	-0.5780788309947905		3	-0.0274640862498153	0.0361868642738797	-0.0964862081446236	0.106645926043338	0.6164484768865169	0.0158764068736333	-0.0209188601968115	0.055776634411364	-0.5780788309947905	1.0	0.015876406873633328	-0.020918860196811526	0.055776634411364046
all_available_unit_beta	M09	internal_age_weight_abs_M09	internal_methylation_prior_proxy	0.0272444109999999	static	internal_methylation_prior_not_external_omics	Mean absolute age-DMR weight; not a non-leaking external biological control.	-0.986017132259945		3	-0.0274640862498153	0.0361868642738797	-0.0964862081446236	0.106645926043338	0.6164484768865169	0.0270800595641826	-0.0356808681368107	0.0951370542573979	-0.986017132259945	1.0	0.02708005956418267	-0.03568086813681072	0.09513705425739791
all_available_unit_beta	M09	measured_residual_module_weight_M09	measured_residual_diagnostic	0.6164484768865169	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	0.0008940245729461		3	-0.0274640862498153	0.0361868642738797	-0.0964862081446236	0.106645926043338	0.6164484768865169	-2.455356798084816e-05	3.2351945878716656e-05	-8.626104103169328e-05	0.0008940245729461	1.0	-2.4553567980845977e-05	3.235194587871378e-05	-8.626104103168562e-05
all_available_unit_beta	M10	internal_genomic_cpg_density_M10	internal_genomic_proxy	13.212607532711631	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	2.4832219605762718		3	-0.1427484754713723	-0.0500932577625472	-0.1450418877707968	0.2095796052357729	0.739203368289564	-0.3544761491292948	-0.1243926777527649	-0.3601712009158815	2.4832219605762718	1.0	-0.3544761491292949	-0.12439267775276501	-0.3601712009158816
all_available_unit_beta	M10	internal_age_weight_abs_M10	internal_methylation_prior_proxy	0.052975351	static	internal_methylation_prior_not_external_omics	Mean absolute age-DMR weight; not a non-leaking external biological control.	1.952270283636793		3	-0.1427484754713723	-0.0500932577625472	-0.1450418877707968	0.2095796052357729	0.739203368289564	-0.2786836066972157	-0.0977955785403789	-0.2831609673775093	1.952270283636793	1.0	-0.27868360669721576	-0.097795578540379	-0.28316096737750934
all_available_unit_beta	M10	measured_residual_module_weight_M10	measured_residual_diagnostic	0.739203368289564	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	0.2465238530297513		3	-0.1427484754713723	-0.0500932577625472	-0.1450418877707968	0.2095796052357729	0.739203368289564	-0.0351909041873256	-0.0123491829144356	-0.0357562850239655	0.2465238530297513	1.0	-0.03519090418732564	-0.012349182914435635	-0.03575628502396559
all_available_unit_beta	M11	internal_genomic_cpg_density_M11	internal_genomic_proxy	0.7897525659228273	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	-0.8702560496755531		4	0.0007243590994191	0.0015692050144277	-0.0096860483672329	0.0098390362055738	0.0463894872238132	-0.000630377888407	-0.0013656101569869	0.0084293421890344	-0.8702560496755531	1.0	-0.0006303778884070071	-0.0013656101569869197	0.008429342189034445
all_available_unit_beta	M11	internal_age_weight_abs_M11	internal_methylation_prior_proxy	0.032178605	static	internal_methylation_prior_not_external_omics	Mean absolute age-DMR weight; not a non-leaking external biological control.	-0.4225678320092275		4	0.0007243590994191	0.0015692050144277	-0.0096860483672329	0.0098390362055738	0.0463894872238132	-0.0003060908542376	-0.0006630955609247	0.0040930124592781	-0.4225678320092275	1.0	-0.00030609085423768554	-0.0006630955609247218	0.004093012459278124
all_available_unit_beta	M11	measured_residual_module_weight_M11	measured_residual_diagnostic	0.0463894872238132	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	-1.139781432353358		4	0.0007243590994191	0.0015692050144277	-0.0096860483672329	0.0098390362055738	0.0463894872238132	-0.000825611051874	-0.0017885507390004	0.0110399780818486	-1.139781432353358	1.0	-0.0008256110518740902	-0.0017885507390004757	0.011039978081848619
all_available_unit_beta	M12	internal_genomic_cpg_density_M12	internal_genomic_proxy	4.16947629631447	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	0.0420808681178558		4	-0.0156929743396202	0.0433355236843867	-0.2064177489278492	0.2115006480582615	1.093930175059908	-0.0006603739835624	0.0018235964569808	-0.0086862380698174	0.0420808681178558	1.0	-0.0006603739835624529	0.0018235964569808933	-0.008686238069817493
all_available_unit_beta	M12	internal_age_weight_abs_M12	internal_methylation_prior_proxy	0.0365853255	static	internal_methylation_prior_not_external_omics	Mean absolute age-DMR weight; not a non-leaking external biological control.	0.0806478060717825		4	-0.0156929743396202	0.0433355236843867	-0.2064177489278492	0.2115006480582615	1.093930175059908	-0.0012656039512311	0.0034949149101175	-0.016647138585307	0.0806478060717825	1.0	-0.0012656039512311489	0.003494914910117556	-0.016647138585307072
all_available_unit_beta	M12	measured_residual_module_weight_M12	measured_residual_diagnostic	1.093930175059908	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	0.9563243644403054		4	-0.0156929743396202	0.0433355236843867	-0.2064177489278492	0.2115006480582615	1.093930175059908	-0.0150075737115153	0.0414428171451589	-0.1974023225526239	0.9563243644403054	1.0	-0.015007573711515308	0.04144281714515891	-0.19740232255262394
all_available_unit_beta	M13	internal_genomic_cpg_density_M13	internal_genomic_proxy	12.192437432543835	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	2.207832929087527		7	-0.0193467288145157	0.0463898469783355	-0.0478061524370573	0.0693667213390611	0.4282442670836051	-0.0427143449468142	0.1024210317341006	-0.105547997563513	2.207832929087527	1.0	-0.04271434494681425	0.10242103173410064	-0.10554799756351303
all_available_unit_beta	M13	internal_age_weight_abs_M13	internal_methylation_prior_proxy	0.0436956927142857	static	internal_methylation_prior_not_external_omics	Mean absolute age-DMR weight; not a non-leaking external biological control.	0.8926003623383028		7	-0.0193467288145157	0.0463898469783355	-0.0478061524370573	0.0693667213390611	0.4282442670836051	-0.0172688971498975	0.0414075942216806	-0.0426717889873174	0.8926003623383028	1.0	-0.017268897149897596	0.04140759422168069	-0.04267178898731748
all_available_unit_beta	M13	measured_residual_module_weight_M13	measured_residual_diagnostic	0.4282442670836051	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	-0.3756984455140771		7	-0.0193467288145157	0.0463898469783355	-0.0478061524370573	0.0693667213390611	0.4282442670836051	0.0072685359413959	-0.0174285933973965	0.0179606971566114	-0.3756984455140771	1.0	0.007268535941395952	-0.017428593397396556	0.017960697156611437
all_available_unit_beta	M14	internal_genomic_cpg_density_M14	internal_genomic_proxy	2.308006801495895	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	-0.4604120801067717		5	-0.0039174201224136	0.0153751559921976	-0.0150992284493165	0.0219027007915588	0.1333504329492505	0.0018036275472125	-0.0070789075523337	0.0069518671783571	-0.4604120801067717	1.0	0.0018036275472125697	-0.007078907552333792	0.006951867178357155
all_available_unit_beta	M14	internal_age_weight_abs_M14	internal_methylation_prior_proxy	0.0423546708	static	internal_methylation_prior_not_external_omics	Mean absolute age-DMR weight; not a non-leaking external biological control.	0.7394653499684684		5	-0.0039174201224136	0.0153751559921976	-0.0150992284493165	0.0219027007915588	0.1333504329492505	-0.002896796441794	0.0113693951065901	-0.0111653562495276	0.7394653499684684	1.0	-0.0028967964417940927	0.01136939510659019	-0.01116535624952768
all_available_unit_beta	M14	measured_residual_module_weight_M14	measured_residual_diagnostic	0.1333504329492505	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	-0.9657744992133356		5	-0.0039174201224136	0.0153751559921976	-0.0150992284493165	0.0219027007915588	0.1333504329492505	0.0037833444569322	-0.0148489335786915	0.0145824497941463	-0.9657744992133356	1.0	0.003783344456932238	-0.014848933578691553	0.014582449794146392
all_available_unit_beta	M15	internal_genomic_cpg_density_M15	internal_genomic_proxy	3.589447969732177	static	non_morula_methylation_but_not_external_omics	Mean CpG density of residual DMRs in this module; useful as a genomic covariate, not a biological activity signal.	-0.114494431498612		3	-0.0059302035659389	-0.020474215795891	-0.0283206811703073	0.0354460408048683	0.0556550758103894	0.0006789752859532	0.0023441836979304	0.0032425602902477	-0.114494431498612	1.0	0.000678975285953216	0.002344183697930442	0.00324256029024778
all_available_unit_beta	M15	internal_age_weight_abs_M15	internal_methylation_prior_proxy	0.0294073006666666	static	internal_methylation_prior_not_external_omics	Mean absolute age-DMR weight; not a non-leaking external biological control.	-0.7390307613951512		3	-0.0059302035659389	-0.020474215795891	-0.0283206811703073	0.0354460408048683	0.0556550758103894	0.004382602856564	0.0151310752886059	0.0209298545685215	-0.7390307613951512	1.0	0.004382602856564066	0.015131075288605958	0.020929854568521526
all_available_unit_beta	M15	measured_residual_module_weight_M15	measured_residual_diagnostic	0.0556550758103894	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	-1.1212411940861962		3	-0.0059302035659389	-0.020474215795891	-0.0283206811703073	0.0354460408048683	0.0556550758103894	0.0066491885274475	0.0229565341669632	0.0317543143727298	-1.1212411940861962	1.0	0.006649188527447551	0.022956534166963284	0.03175431437272981
all_available_unit_beta	M00	RNA_delta_8cell_to_morula_M00	RNA	-0.3720143973673385	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-0.2546746844382426	ABLIM1,DSCAML1,FOXD2,GREM2,HMGCS2,HOXD9,INPP5J,KDELC2,NKX6-2,SGIP1,SMTNL2	16	-0.0081985191332342	0.057452217932008	-0.0699484369421926	0.090888706074742	0.5428994746098068	0.0020879552731173	-0.0146316254721112	0.0178140961052012	-0.2546746844382426	1.0	0.0020879552731173138	-0.01463162547211128	0.017814096105201214
all_available_unit_beta	M00	RNA_delta_morula_to_blastocyst_M00	RNA	9.34212141156526	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	1.2806555413105694	ABLIM1,DSCAML1,FOXD2,GREM2,HMGCS2,HOXD9,INPP5J,KDELC2,NKX6-2,SGIP1,SMTNL2	16	-0.0081985191332342	0.057452217932008	-0.0699484369421926	0.090888706074742	0.5428994746098068	-0.0104994789585171	0.0735765012552085	-0.0895798533760319	1.2806555413105694	1.0	-0.010499478958517104	0.07357650125520851	-0.0895798533760319
all_available_unit_beta	M01	RNA_delta_8cell_to_morula_M01	RNA	-0.0619343891402715	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-0.2056661860606841	ASB5,ASPHD2,CIT,FGL2,FSHR,KIAA1522,LYL1,MIR647,PDLIM3,SLCO1C1,SMOC2,SNORD46	21	-0.3117448188641859	-0.0636752082685404	-0.2795223512991518	0.4235234457648272	1.6309226688047955	0.0641153679199759	0.0130958372312104	0.0574882959104112	-0.2056661860606841	1.0	0.06411536791997592	0.013095837231210439	0.05748829591041126
all_available_unit_beta	M01	RNA_delta_morula_to_blastocyst_M01	RNA	-0.1834579740520917	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	-0.2248731270306571	ASB5,ASPHD2,CIT,FGL2,FSHR,KIAA1522,LYL1,MIR647,PDLIM3,SLCO1C1,SMOC2,SNORD46	21	-0.3117448188641859	-0.0636752082685404	-0.2795223512991518	0.4235234457648272	1.6309226688047955	0.0701030322535952	0.014318843197675	0.0628570652116021	-0.2248731270306571	1.0	0.07010303225359527	0.014318843197675032	0.06285706521160213
all_available_unit_beta	M02	RNA_delta_8cell_to_morula_M02	RNA	-8.20802488687783	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-1.4931650648967143	CDKN1C,CHAT,COL13A1,FGF5,FGFR3,GDF11,HOXA11,HOXB5,KCNH4,KRT19,KRT25,MAN2A2,MFSD7,NEUROD2,NUDT13,PCDHGA1,PYY2,RFPL2,SDHD,SELV,SLC9A3R2,TRIM17,TSC22D4,ZIC1	30	0.0309839911569153	0.2007135480187998	-0.1859313267638452	0.2753477698084201	1.5159442960259268	-0.0462642131665746	-0.299698457953141	0.2776261615936691	-1.4931650648967143	1.0	-0.046264213166574655	-0.299698457953141	0.2776261615936691
all_available_unit_beta	M02	RNA_delta_morula_to_blastocyst_M02	RNA	5.805451414779356	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	0.7216808212360101	CDKN1C,CHAT,COL13A1,FGF5,FGFR3,GDF11,HOXA11,HOXB5,KCNH4,KRT19,KRT25,MAN2A2,MFSD7,NEUROD2,NUDT13,PCDHGA1,PYY2,RFPL2,SDHD,SELV,SLC9A3R2,TRIM17,TSC22D4,ZIC1	30	0.0309839911569153	0.2007135480187998	-0.1859313267638452	0.2753477698084201	1.5159442960259268	0.0223605521832919	0.1448511181674007	-0.1341830725924327	0.7216808212360101	1.0	0.022360552183291908	0.14485111816740076	-0.13418307259243273
all_available_unit_beta	M03	RNA_delta_8cell_to_morula_M03	RNA	-0.1983846153846153	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-0.2272322996897074	LRFN1	5	-0.0004019823407494	-0.035387958443813	-0.0705802778346977	0.0789559675505685	0.1684932521077122	9.134337172313775e-05	0.0080412871785114	0.0160381188451168	-0.2272322996897074	1.0	9.134337172313774e-05	0.008041287178511427	0.016038118845116838
all_available_unit_beta	M03	RNA_delta_morula_to_blastocyst_M03	RNA	0.7971025641025642	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	-0.0698944174452917	LRFN1	5	-0.0004019823407494	-0.035387958443813	-0.0705802778346977	0.0789559675505685	0.1684932521077122	2.809632152997406e-05	0.0024734207400085	0.004933167402383	-0.0698944174452917	1.0	2.809632152997406e-05	0.002473420740008501	0.00493316740238303
all_available_unit_beta	M04	RNA_delta_8cell_to_morula_M04	RNA	-5.599476244343892	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-1.0808809816810343	ALX4,BBC3,CTXN3,DSC1,IGF1,OR2H2,PNPLA1,SLC3A1	10	-0.0176945819967978	0.0011726581924131	-0.0268486449009252	0.032176436911094	0.158611941316062	0.0191257371591343	-0.0012675039381917	0.0290201896573175	-1.0808809816810343	1.0	0.019125737159134362	-0.0012675039381917787	0.029020189657317525
all_available_unit_beta	M04	RNA_delta_morula_to_blastocyst_M04	RNA	-0.3977458387531911	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	-0.2587415680487698	ALX4,BBC3,CTXN3,DSC1,IGF1,OR2H2,PNPLA1,SLC3A1	10	-0.0176945819967978	0.0011726581924131	-0.0268486449009252	0.032176436911094	0.158611941316062	0.0045783238918189	-0.0003034154194902	0.0069468604816499	-0.2587415680487698	1.0	0.004578323891818995	-0.0003034154194902015	0.006946860481649994
