Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[developmental stage]	Characteristics[age]	Unit[time unit]	Term Source REF	Term Accession Number	Characteristics[sex]	Characteristics[individual]	Characteristics[organism part]	Characteristics[growth condition]	Characteristics[inferred lineage]	Material Type	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Extract Name	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Comment[single cell isolation]	Comment[library construction]	Comment[end bias]	Comment[primer]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Protocol REF	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Protocol REF	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Factor Value[compound]	Factor Value[dose]	Unit[concentration unit]	Factor Value[inferred lineage]
D3_13	ERS5822421	SAMEA8135599	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D3	whole organism	Treat	polar	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D3_13	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D3_13	sequencing assay	ERX5142018	RNASeq_D3_13.fastq.gz	RNASeq_D3_13.fastq.gz	ERR5353983	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/003/ERR5353983/ERR5353983.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	polar
D3_14	ERS5822422	SAMEA8135600	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D3	whole organism	Treat	polar	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D3_14	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D3_14	sequencing assay	ERX5142019	RNASeq_D3_14.fastq.gz	RNASeq_D3_14.fastq.gz	ERR5353984	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/004/ERR5353984/ERR5353984.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	polar
D3_15	ERS5822423	SAMEA8135601	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D3	whole organism	Treat	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D3_15	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D3_15	sequencing assay	ERX5142020	RNASeq_D3_15.fastq.gz	RNASeq_D3_15.fastq.gz	ERR5353985	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/005/ERR5353985/ERR5353985.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	mural
D3_16	ERS5822424	SAMEA8135602	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D3	whole organism	Treat	polar	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D3_16	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D3_16	sequencing assay	ERX5142021	RNASeq_D3_16.fastq.gz	RNASeq_D3_16.fastq.gz	ERR5353986	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/006/ERR5353986/ERR5353986.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	polar
D3_17	ERS5822425	SAMEA8135603	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D3	whole organism	Treat	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D3_17	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D3_17	sequencing assay	ERX5142022	RNASeq_D3_17.fastq.gz	RNASeq_D3_17.fastq.gz	ERR5353987	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/007/ERR5353987/ERR5353987.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	mural
D3_18	ERS5822426	SAMEA8135604	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D3	whole organism	Treat	epi	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D3_18	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D3_18	sequencing assay	ERX5142023	RNASeq_D3_18.fastq.gz	RNASeq_D3_18.fastq.gz	ERR5353988	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/008/ERR5353988/ERR5353988.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	epi
D3_19	ERS5822427	SAMEA8135605	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D3	whole organism	Treat	pe	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D3_19	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D3_19	sequencing assay	ERX5142024	RNASeq_D3_19.fastq.gz	RNASeq_D3_19.fastq.gz	ERR5353989	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/009/ERR5353989/ERR5353989.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	pe
D3_2	ERS5822428	SAMEA8135606	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D3	whole organism	Treat	polar	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D3_2	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D3_2	sequencing assay	ERX5142025	RNASeq_D3_2.fastq.gz	RNASeq_D3_2.fastq.gz	ERR5353990	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/000/ERR5353990/ERR5353990.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	polar
D3_21	ERS5822429	SAMEA8135607	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D3	whole organism	Treat	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D3_21	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D3_21	sequencing assay	ERX5142026	RNASeq_D3_21.fastq.gz	RNASeq_D3_21.fastq.gz	ERR5353991	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/001/ERR5353991/ERR5353991.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	mural
D3_22	ERS5822430	SAMEA8135608	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D3	whole organism	Treat	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D3_22	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D3_22	sequencing assay	ERX5142027	RNASeq_D3_22.fastq.gz	RNASeq_D3_22.fastq.gz	ERR5353992	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/002/ERR5353992/ERR5353992.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	mural
D3_23	ERS5822431	SAMEA8135609	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D3	whole organism	Treat	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D3_23	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D3_23	sequencing assay	ERX5142028	RNASeq_D3_23.fastq.gz	RNASeq_D3_23.fastq.gz	ERR5353993	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/003/ERR5353993/ERR5353993.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	mural
D3_25	ERS5822432	SAMEA8135610	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D3	whole organism	Treat	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D3_25	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D3_25	sequencing assay	ERX5142029	RNASeq_D3_25.fastq.gz	RNASeq_D3_25.fastq.gz	ERR5353994	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/004/ERR5353994/ERR5353994.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	mural
D3_26	ERS5822433	SAMEA8135611	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D3	whole organism	Treat	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D3_26	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D3_26	sequencing assay	ERX5142030	RNASeq_D3_26.fastq.gz	RNASeq_D3_26.fastq.gz	ERR5353995	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/005/ERR5353995/ERR5353995.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	mural
D3_27	ERS5822434	SAMEA8135612	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D3	whole organism	Treat	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D3_27	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D3_27	sequencing assay	ERX5142031	RNASeq_D3_27.fastq.gz	RNASeq_D3_27.fastq.gz	ERR5353996	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/006/ERR5353996/ERR5353996.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	mural
D3_28	ERS5822435	SAMEA8135613	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D3	whole organism	Treat	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D3_28	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D3_28	sequencing assay	ERX5142032	RNASeq_D3_28.fastq.gz	RNASeq_D3_28.fastq.gz	ERR5353997	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/007/ERR5353997/ERR5353997.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	mural
D3_29	ERS5822436	SAMEA8135614	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D3	whole organism	Treat	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D3_29	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D3_29	sequencing assay	ERX5142033	RNASeq_D3_29.fastq.gz	RNASeq_D3_29.fastq.gz	ERR5353998	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/008/ERR5353998/ERR5353998.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	mural
D3_3	ERS5822437	SAMEA8135615	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D3	whole organism	Treat	polar	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D3_3	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D3_3	sequencing assay	ERX5142034	RNASeq_D3_3.fastq.gz	RNASeq_D3_3.fastq.gz	ERR5353999	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/009/ERR5353999/ERR5353999.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	polar
D3_30	ERS5822438	SAMEA8135616	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D3	whole organism	Treat	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D3_30	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D3_30	sequencing assay	ERX5142035	RNASeq_D3_30.fastq.gz	RNASeq_D3_30.fastq.gz	ERR5354000	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/000/ERR5354000/ERR5354000.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	mural
D3_32	ERS5822439	SAMEA8135617	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D3	whole organism	Treat	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D3_32	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D3_32	sequencing assay	ERX5142036	RNASeq_D3_32.fastq.gz	RNASeq_D3_32.fastq.gz	ERR5354001	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/001/ERR5354001/ERR5354001.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	mural
D3_33	ERS5822440	SAMEA8135618	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D3	whole organism	Treat	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D3_33	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D3_33	sequencing assay	ERX5142037	RNASeq_D3_33.fastq.gz	RNASeq_D3_33.fastq.gz	ERR5354002	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/002/ERR5354002/ERR5354002.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	mural
D3_34	ERS5822441	SAMEA8135619	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D3	whole organism	Treat	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D3_34	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D3_34	sequencing assay	ERX5142038	RNASeq_D3_34.fastq.gz	RNASeq_D3_34.fastq.gz	ERR5354003	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/003/ERR5354003/ERR5354003.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	mural
D3_35	ERS5822442	SAMEA8135620	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D3	whole organism	Treat	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D3_35	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D3_35	sequencing assay	ERX5142039	RNASeq_D3_35.fastq.gz	RNASeq_D3_35.fastq.gz	ERR5354004	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/004/ERR5354004/ERR5354004.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	mural
D3_36	ERS5822443	SAMEA8135621	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	female	D3	whole organism	Treat	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	D3_36	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	D3_36	sequencing assay	ERX5142040	RNASeq_D3_36.fastq.gz	RNASeq_D3_36.fastq.gz	ERR5354005	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/005/ERR5354005/ERR5354005.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	dexamethasone	2.5	micromolar	mural
