stage_order	J_path_order	enters_morula_from	enter_morula_A	is_canonical
MII oocyte -> 8-cell -> blastocyst -> morula -> zygote/PN -> 4-cell -> 2-cell	3.680913792402503	blastocyst	-0.39573323929505916	False
8-cell -> zygote/PN -> morula -> blastocyst -> 4-cell -> MII oocyte -> 2-cell	3.6810765556788656	zygote/PN	-0.20091201350124943	False
morula -> 2-cell -> zygote/PN -> 4-cell -> 8-cell -> blastocyst -> MII oocyte	3.68130628172618			False
4-cell -> MII oocyte -> 8-cell -> morula -> blastocyst -> zygote/PN -> 2-cell	3.681858468531758	8-cell	-0.20068847739403312	False
4-cell -> morula -> 2-cell -> MII oocyte -> blastocyst -> zygote/PN -> 8-cell	3.6821462846465867	4-cell	-0.135697481725658	False
4-cell -> zygote/PN -> blastocyst -> morula -> 8-cell -> MII oocyte -> 2-cell	3.6823324070293952	blastocyst	-0.39573323929505916	False
8-cell -> 4-cell -> 2-cell -> morula -> MII oocyte -> blastocyst -> zygote/PN	3.6824897483366774	2-cell	-0.2658915429166202	False
zygote/PN -> 2-cell -> MII oocyte -> blastocyst -> 8-cell -> 4-cell -> morula	3.682590443887191	4-cell	-0.135697481725658	False
morula -> 2-cell -> MII oocyte -> 4-cell -> 8-cell -> blastocyst -> zygote/PN	3.6827688825837015			False
zygote/PN -> 2-cell -> 4-cell -> MII oocyte -> 8-cell -> blastocyst -> morula	3.6843138272933595	blastocyst	-0.39573323929505916	False
2-cell -> 4-cell -> zygote/PN -> 8-cell -> blastocyst -> morula -> MII oocyte	3.6851701185788217	blastocyst	-0.39573323929505916	False
8-cell -> zygote/PN -> 2-cell -> 4-cell -> MII oocyte -> blastocyst -> morula	3.6851822493316133	blastocyst	-0.39573323929505916	False
zygote/PN -> MII oocyte -> 2-cell -> morula -> blastocyst -> 4-cell -> 8-cell	3.6853032927354294	2-cell	-0.2658915429166202	False
2-cell -> 8-cell -> MII oocyte -> blastocyst -> morula -> zygote/PN -> 4-cell	3.6857714820676084	blastocyst	-0.39573323929505916	False
8-cell -> 2-cell -> 4-cell -> zygote/PN -> blastocyst -> morula -> MII oocyte	3.685795372970098	blastocyst	-0.39573323929505916	False
8-cell -> 4-cell -> 2-cell -> zygote/PN -> MII oocyte -> blastocyst -> morula	3.685846565006856	blastocyst	-0.39573323929505916	False
morula -> zygote/PN -> 2-cell -> 4-cell -> 8-cell -> blastocyst -> MII oocyte	3.6858815330096584			False
8-cell -> blastocyst -> morula -> 4-cell -> MII oocyte -> zygote/PN -> 2-cell	3.6859886408917673	blastocyst	-0.39573323929505916	False
zygote/PN -> 4-cell -> blastocyst -> morula -> 2-cell -> MII oocyte -> 8-cell	3.686358637310189	blastocyst	-0.39573323929505916	False
morula -> zygote/PN -> blastocyst -> MII oocyte -> 2-cell -> 4-cell -> 8-cell	3.686401370447035			False
zygote/PN -> 8-cell -> MII oocyte -> morula -> blastocyst -> 4-cell -> 2-cell	3.6871683927385552	MII oocyte	-0.16141955089898677	False
MII oocyte -> blastocyst -> morula -> 8-cell -> zygote/PN -> 2-cell -> 4-cell	3.6871907028528605	blastocyst	-0.39573323929505916	False
MII oocyte -> morula -> blastocyst -> zygote/PN -> 4-cell -> 8-cell -> 2-cell	3.6873496142719544	MII oocyte	-0.16141955089898677	False
2-cell -> MII oocyte -> morula -> zygote/PN -> blastocyst -> 8-cell -> 4-cell	3.687406288793141	MII oocyte	-0.16141955089898677	False
4-cell -> 8-cell -> morula -> blastocyst -> MII oocyte -> zygote/PN -> 2-cell	3.688418993167431	8-cell	-0.20068847739403312	False
8-cell -> blastocyst -> zygote/PN -> morula -> 4-cell -> 2-cell -> MII oocyte	3.6884428463132837	zygote/PN	-0.20091201350124943	False
morula -> blastocyst -> 4-cell -> 8-cell -> MII oocyte -> zygote/PN -> 2-cell	3.6886982539028343			False
morula -> zygote/PN -> 8-cell -> blastocyst -> MII oocyte -> 2-cell -> 4-cell	3.688893722775106			False
morula -> 4-cell -> 2-cell -> zygote/PN -> blastocyst -> 8-cell -> MII oocyte	3.6899234289726444			False
morula -> 2-cell -> MII oocyte -> blastocyst -> 8-cell -> zygote/PN -> 4-cell	3.690786098578793			False
MII oocyte -> 2-cell -> morula -> zygote/PN -> blastocyst -> 8-cell -> 4-cell	3.6911814773204528	2-cell	-0.2658915429166202	False
8-cell -> blastocyst -> zygote/PN -> morula -> MII oocyte -> 2-cell -> 4-cell	3.6914839618387476	zygote/PN	-0.20091201350124943	False
2-cell -> 8-cell -> 4-cell -> morula -> blastocyst -> zygote/PN -> MII oocyte	3.6922196027966923	4-cell	-0.135697481725658	False
4-cell -> MII oocyte -> blastocyst -> morula -> 2-cell -> 8-cell -> zygote/PN	3.6923789395883775	blastocyst	-0.39573323929505916	False
2-cell -> zygote/PN -> 8-cell -> morula -> blastocyst -> MII oocyte -> 4-cell	3.6925172490460607	8-cell	-0.20068847739403312	False
MII oocyte -> zygote/PN -> blastocyst -> morula -> 2-cell -> 4-cell -> 8-cell	3.693464401465746	blastocyst	-0.39573323929505916	False
4-cell -> zygote/PN -> 2-cell -> 8-cell -> blastocyst -> morula -> MII oocyte	3.693790930129772	blastocyst	-0.39573323929505916	False
zygote/PN -> 2-cell -> MII oocyte -> 8-cell -> 4-cell -> blastocyst -> morula	3.6941559488645863	blastocyst	-0.39573323929505916	False
2-cell -> MII oocyte -> morula -> 4-cell -> 8-cell -> blastocyst -> zygote/PN	3.6942563268743767	MII oocyte	-0.16141955089898677	False
4-cell -> zygote/PN -> blastocyst -> morula -> MII oocyte -> 2-cell -> 8-cell	3.694310767567149	blastocyst	-0.39573323929505916	False
8-cell -> zygote/PN -> blastocyst -> MII oocyte -> morula -> 2-cell -> 4-cell	3.6944829819766705	MII oocyte	-0.16141955089898677	False
zygote/PN -> 2-cell -> morula -> blastocyst -> 4-cell -> MII oocyte -> 8-cell	3.694517439548739	2-cell	-0.2658915429166202	False
zygote/PN -> MII oocyte -> 8-cell -> blastocyst -> morula -> 4-cell -> 2-cell	3.694958825647898	blastocyst	-0.39573323929505916	False
morula -> blastocyst -> zygote/PN -> 8-cell -> 2-cell -> 4-cell -> MII oocyte	3.695064733916099			False
8-cell -> blastocyst -> MII oocyte -> 2-cell -> morula -> zygote/PN -> 4-cell	3.69552263893498	2-cell	-0.2658915429166202	False
8-cell -> zygote/PN -> blastocyst -> morula -> MII oocyte -> 4-cell -> 2-cell	3.6956044310977805	blastocyst	-0.39573323929505916	False
8-cell -> zygote/PN -> MII oocyte -> blastocyst -> morula -> 4-cell -> 2-cell	3.6958272476861516	blastocyst	-0.39573323929505916	False
4-cell -> morula -> MII oocyte -> 2-cell -> zygote/PN -> blastocyst -> 8-cell	3.6958401973516053	4-cell	-0.135697481725658	False
4-cell -> morula -> 2-cell -> zygote/PN -> 8-cell -> blastocyst -> MII oocyte	3.695905956947658	4-cell	-0.135697481725658	False
MII oocyte -> zygote/PN -> 8-cell -> blastocyst -> morula -> 2-cell -> 4-cell	3.6959567537938174	blastocyst	-0.39573323929505916	False
MII oocyte -> morula -> blastocyst -> 4-cell -> 8-cell -> zygote/PN -> 2-cell	3.6961254484079484	MII oocyte	-0.16141955089898677	False
zygote/PN -> morula -> blastocyst -> MII oocyte -> 4-cell -> 2-cell -> 8-cell	3.696588541462601	zygote/PN	-0.20091201350124943	False
8-cell -> 2-cell -> 4-cell -> MII oocyte -> blastocyst -> morula -> zygote/PN	3.697087485354712	blastocyst	-0.39573323929505916	False
MII oocyte -> 2-cell -> morula -> 4-cell -> 8-cell -> blastocyst -> zygote/PN	3.6980315154016887	2-cell	-0.2658915429166202	False
8-cell -> 4-cell -> morula -> MII oocyte -> blastocyst -> zygote/PN -> 2-cell	3.6982032600900454	4-cell	-0.135697481725658	False
MII oocyte -> morula -> 2-cell -> zygote/PN -> blastocyst -> 8-cell -> 4-cell	3.698270672004673	MII oocyte	-0.16141955089898677	False
zygote/PN -> blastocyst -> 8-cell -> MII oocyte -> morula -> 2-cell -> 4-cell	3.698438931277374	MII oocyte	-0.16141955089898677	False
morula -> zygote/PN -> blastocyst -> 8-cell -> 4-cell -> 2-cell -> MII oocyte	3.698827305217079			False
2-cell -> zygote/PN -> MII oocyte -> 4-cell -> morula -> blastocyst -> 8-cell	3.698864869595449	4-cell	-0.135697481725658	False
zygote/PN -> blastocyst -> 8-cell -> 4-cell -> morula -> MII oocyte -> 2-cell	3.6990781974467586	4-cell	-0.135697481725658	False
8-cell -> 4-cell -> MII oocyte -> zygote/PN -> blastocyst -> morula -> 2-cell	3.6995489358926323	blastocyst	-0.39573323929505916	False
morula -> 4-cell -> 8-cell -> zygote/PN -> blastocyst -> MII oocyte -> 2-cell	3.6996041133972506			False
zygote/PN -> morula -> 4-cell -> 8-cell -> blastocyst -> MII oocyte -> 2-cell	3.700755529714692	zygote/PN	-0.20091201350124943	False
4-cell -> MII oocyte -> 2-cell -> zygote/PN -> 8-cell -> blastocyst -> morula	3.7015391906446506	blastocyst	-0.39573323929505916	False
8-cell -> 2-cell -> morula -> blastocyst -> zygote/PN -> 4-cell -> MII oocyte	3.7016936500759723	2-cell	-0.2658915429166202	False
2-cell -> 8-cell -> zygote/PN -> morula -> blastocyst -> MII oocyte -> 4-cell	3.7018299850049647	zygote/PN	-0.20091201350124943	False
8-cell -> zygote/PN -> 4-cell -> blastocyst -> morula -> 2-cell -> MII oocyte	3.7023106819734153	blastocyst	-0.39573323929505916	False
MII oocyte -> blastocyst -> morula -> 4-cell -> 2-cell -> 8-cell -> zygote/PN	3.702322454844934	blastocyst	-0.39573323929505916	False
8-cell -> blastocyst -> MII oocyte -> morula -> 2-cell -> zygote/PN -> 4-cell	3.7026118336192	MII oocyte	-0.16141955089898677	False
morula -> 4-cell -> 8-cell -> MII oocyte -> blastocyst -> zygote/PN -> 2-cell	3.7026851253412416			False
8-cell -> blastocyst -> MII oocyte -> 4-cell -> morula -> 2-cell -> zygote/PN	3.7034199778731205	4-cell	-0.135697481725658	False
2-cell -> 4-cell -> 8-cell -> blastocyst -> morula -> MII oocyte -> zygote/PN	3.7035931563070545	blastocyst	-0.39573323929505916	False
8-cell -> 2-cell -> MII oocyte -> morula -> blastocyst -> 4-cell -> zygote/PN	3.7037419746358324	MII oocyte	-0.16141955089898677	False
4-cell -> 8-cell -> 2-cell -> morula -> blastocyst -> zygote/PN -> MII oocyte	3.704107910301466	2-cell	-0.2658915429166202	False
8-cell -> blastocyst -> zygote/PN -> 4-cell -> morula -> 2-cell -> MII oocyte	3.7046052776634033	4-cell	-0.135697481725658	False
morula -> 2-cell -> MII oocyte -> 8-cell -> blastocyst -> zygote/PN -> 4-cell	3.7046461992461763			False
2-cell -> 4-cell -> zygote/PN -> blastocyst -> morula -> MII oocyte -> 8-cell	3.7046937334468444	blastocyst	-0.39573323929505916	False
morula -> MII oocyte -> blastocyst -> 8-cell -> 4-cell -> 2-cell -> zygote/PN	3.7047368206449462			False
zygote/PN -> 2-cell -> 8-cell -> blastocyst -> morula -> MII oocyte -> 4-cell	3.705801663179733	blastocyst	-0.39573323929505916	False
8-cell -> blastocyst -> MII oocyte -> morula -> zygote/PN -> 2-cell -> 4-cell	3.7071870849026785	MII oocyte	-0.16141955089898677	False
MII oocyte -> 2-cell -> 8-cell -> blastocyst -> morula -> zygote/PN -> 4-cell	3.7075829065850594	blastocyst	-0.39573323929505916	False
8-cell -> blastocyst -> morula -> 2-cell -> 4-cell -> zygote/PN -> MII oocyte	3.7078023130664395	blastocyst	-0.39573323929505916	False
zygote/PN -> 8-cell -> 2-cell -> MII oocyte -> morula -> blastocyst -> 4-cell	3.708238686760332	MII oocyte	-0.16141955089898677	False
morula -> MII oocyte -> 2-cell -> 4-cell -> 8-cell -> blastocyst -> zygote/PN	3.7087184588237783			False
zygote/PN -> 2-cell -> 8-cell -> blastocyst -> morula -> 4-cell -> MII oocyte	3.7088261194476697	blastocyst	-0.39573323929505916	False
2-cell -> morula -> blastocyst -> MII oocyte -> 4-cell -> zygote/PN -> 8-cell	3.708868147993778	2-cell	-0.2658915429166202	False
MII oocyte -> 4-cell -> 8-cell -> zygote/PN -> blastocyst -> morula -> 2-cell	3.709103033101307	blastocyst	-0.39573323929505916	False
zygote/PN -> blastocyst -> morula -> 4-cell -> MII oocyte -> 2-cell -> 8-cell	3.7093459568850466	blastocyst	-0.39573323929505916	False
MII oocyte -> 4-cell -> morula -> blastocyst -> zygote/PN -> 2-cell -> 8-cell	3.7095780389029662	4-cell	-0.135697481725658	False
8-cell -> zygote/PN -> 2-cell -> morula -> blastocyst -> 4-cell -> MII oocyte	3.7104694842119663	2-cell	-0.2658915429166202	False
morula -> blastocyst -> zygote/PN -> 4-cell -> MII oocyte -> 2-cell -> 8-cell	3.710955498904992			False
MII oocyte -> 4-cell -> 2-cell -> morula -> blastocyst -> zygote/PN -> 8-cell	3.7109622958236823	2-cell	-0.2658915429166202	False
zygote/PN -> MII oocyte -> morula -> blastocyst -> 8-cell -> 2-cell -> 4-cell	3.7114313937208183	MII oocyte	-0.16141955089898677	False
4-cell -> 8-cell -> blastocyst -> zygote/PN -> morula -> 2-cell -> MII oocyte	3.71188193750693	zygote/PN	-0.20091201350124943	False
8-cell -> MII oocyte -> 4-cell -> 2-cell -> zygote/PN -> blastocyst -> morula	3.712080659283002	blastocyst	-0.39573323929505916	False
4-cell -> blastocyst -> morula -> 2-cell -> zygote/PN -> 8-cell -> MII oocyte	3.712295833264011	blastocyst	-0.39573323929505916	False
morula -> blastocyst -> 4-cell -> MII oocyte -> 2-cell -> zygote/PN -> 8-cell	3.712489257131999			False
2-cell -> 4-cell -> MII oocyte -> morula -> blastocyst -> zygote/PN -> 8-cell	3.713252679089771	MII oocyte	-0.16141955089898677	False
morula -> 4-cell -> 2-cell -> MII oocyte -> blastocyst -> 8-cell -> zygote/PN	3.7138332098270253			False
4-cell -> morula -> 2-cell -> zygote/PN -> blastocyst -> MII oocyte -> 8-cell	3.715429571815681	4-cell	-0.135697481725658	False
4-cell -> morula -> zygote/PN -> 2-cell -> MII oocyte -> blastocyst -> 8-cell	3.715597524398208	4-cell	-0.135697481725658	False
8-cell -> MII oocyte -> blastocyst -> zygote/PN -> morula -> 2-cell -> 4-cell	3.71589770764178	zygote/PN	-0.20091201350124943	False
zygote/PN -> 4-cell -> MII oocyte -> 8-cell -> blastocyst -> morula -> 2-cell	3.7159836566160513	blastocyst	-0.39573323929505916	False
MII oocyte -> blastocyst -> morula -> 2-cell -> 4-cell -> zygote/PN -> 8-cell	3.7163116662743327	blastocyst	-0.39573323929505916	False
8-cell -> blastocyst -> morula -> 2-cell -> 4-cell -> MII oocyte -> zygote/PN	3.7164357201773366	blastocyst	-0.39573323929505916	False
8-cell -> zygote/PN -> 4-cell -> MII oocyte -> blastocyst -> morula -> 2-cell	3.7168520786543042	blastocyst	-0.39573323929505916	False
zygote/PN -> morula -> blastocyst -> 8-cell -> 2-cell -> 4-cell -> MII oocyte	3.716963287059153	zygote/PN	-0.20091201350124943	False
4-cell -> zygote/PN -> 2-cell -> MII oocyte -> blastocyst -> morula -> 8-cell	3.7174082025864306	blastocyst	-0.39573323929505916	False
morula -> blastocyst -> MII oocyte -> 4-cell -> zygote/PN -> 2-cell -> 8-cell	3.7182354137766978			False
8-cell -> blastocyst -> morula -> MII oocyte -> 4-cell -> zygote/PN -> 2-cell	3.718402719729318	blastocyst	-0.39573323929505916	False
8-cell -> 4-cell -> 2-cell -> MII oocyte -> zygote/PN -> blastocyst -> morula	3.718548646842091	blastocyst	-0.39573323929505916	False
zygote/PN -> blastocyst -> MII oocyte -> 8-cell -> 4-cell -> morula -> 2-cell	3.7186675719108333	4-cell	-0.135697481725658	False
2-cell -> 8-cell -> MII oocyte -> blastocyst -> morula -> 4-cell -> zygote/PN	3.71891277902137	blastocyst	-0.39573323929505916	False
4-cell -> 8-cell -> zygote/PN -> MII oocyte -> blastocyst -> morula -> 2-cell	3.7192663388797977	blastocyst	-0.39573323929505916	False
zygote/PN -> MII oocyte -> blastocyst -> morula -> 2-cell -> 8-cell -> 4-cell	3.71958477476897	blastocyst	-0.39573323929505916	False
8-cell -> MII oocyte -> 4-cell -> blastocyst -> morula -> 2-cell -> zygote/PN	3.719809854189473	blastocyst	-0.39573323929505916	False
2-cell -> zygote/PN -> 4-cell -> 8-cell -> MII oocyte -> blastocyst -> morula	3.7204857429692444	blastocyst	-0.39573323929505916	False
2-cell -> morula -> blastocyst -> zygote/PN -> 4-cell -> MII oocyte -> 8-cell	3.7205920105527186	2-cell	-0.2658915429166202	False
4-cell -> MII oocyte -> 2-cell -> 8-cell -> blastocyst -> morula -> zygote/PN	3.720686502576735	blastocyst	-0.39573323929505916	False
zygote/PN -> MII oocyte -> 2-cell -> 8-cell -> blastocyst -> morula -> 4-cell	3.721627939830454	blastocyst	-0.39573323929505916	False
MII oocyte -> 4-cell -> 8-cell -> blastocyst -> morula -> zygote/PN -> 2-cell	3.721807136027315	blastocyst	-0.39573323929505916	False
2-cell -> morula -> blastocyst -> 8-cell -> zygote/PN -> 4-cell -> MII oocyte	3.721815532510308	2-cell	-0.2658915429166202	False
4-cell -> MII oocyte -> morula -> blastocyst -> zygote/PN -> 2-cell -> 8-cell	3.721873490640722	MII oocyte	-0.16141955089898677	False
zygote/PN -> blastocyst -> morula -> 2-cell -> 8-cell -> 4-cell -> MII oocyte	3.7223864144485352	blastocyst	-0.39573323929505916	False
8-cell -> zygote/PN -> MII oocyte -> 2-cell -> morula -> blastocyst -> 4-cell	3.7232713045947503	2-cell	-0.2658915429166202	False
zygote/PN -> morula -> blastocyst -> 4-cell -> 8-cell -> 2-cell -> MII oocyte	3.7235602107160024	zygote/PN	-0.20091201350124943	False
morula -> blastocyst -> MII oocyte -> zygote/PN -> 8-cell -> 2-cell -> 4-cell	3.723641225747867			False
morula -> blastocyst -> 8-cell -> 2-cell -> zygote/PN -> 4-cell -> MII oocyte	3.723940722384241			False
MII oocyte -> zygote/PN -> morula -> blastocyst -> 8-cell -> 4-cell -> 2-cell	3.7256251759203454	zygote/PN	-0.20091201350124943	False
8-cell -> blastocyst -> MII oocyte -> morula -> 4-cell -> 2-cell -> zygote/PN	3.725658944867432	MII oocyte	-0.16141955089898677	False
8-cell -> 4-cell -> blastocyst -> morula -> 2-cell -> MII oocyte -> zygote/PN	3.7262778417485625	blastocyst	-0.39573323929505916	False
8-cell -> 2-cell -> 4-cell -> morula -> blastocyst -> zygote/PN -> MII oocyte	3.726829410146757	4-cell	-0.135697481725658	False
4-cell -> zygote/PN -> 8-cell -> morula -> blastocyst -> MII oocyte -> 2-cell	3.726869718038367	8-cell	-0.20068847739403312	False
morula -> blastocyst -> zygote/PN -> MII oocyte -> 8-cell -> 2-cell -> 4-cell	3.7268703317295295			False
4-cell -> 2-cell -> zygote/PN -> blastocyst -> morula -> 8-cell -> MII oocyte	3.727054058262305	blastocyst	-0.39573323929505916	False
morula -> blastocyst -> 4-cell -> zygote/PN -> 8-cell -> MII oocyte -> 2-cell	3.727148978773771			False
2-cell -> morula -> blastocyst -> MII oocyte -> zygote/PN -> 4-cell -> 8-cell	3.7271525351883916	2-cell	-0.2658915429166202	False
4-cell -> blastocyst -> morula -> zygote/PN -> 2-cell -> MII oocyte -> 8-cell	3.7271630293756033	blastocyst	-0.39573323929505916	False
morula -> 4-cell -> 2-cell -> MII oocyte -> 8-cell -> blastocyst -> zygote/PN	3.727693310494409			False
morula -> zygote/PN -> blastocyst -> 8-cell -> MII oocyte -> 2-cell -> 4-cell	3.72832533160706			False
8-cell -> blastocyst -> MII oocyte -> 2-cell -> morula -> 4-cell -> zygote/PN	3.728663935888742	2-cell	-0.2658915429166202	False
4-cell -> 8-cell -> blastocyst -> morula -> MII oocyte -> zygote/PN -> 2-cell	3.7293117365320896	blastocyst	-0.39573323929505916	False
2-cell -> MII oocyte -> blastocyst -> 8-cell -> 4-cell -> morula -> zygote/PN	3.729346085050262	4-cell	-0.135697481725658	False
8-cell -> morula -> blastocyst -> zygote/PN -> 2-cell -> 4-cell -> MII oocyte	3.7296211497148724	8-cell	-0.20068847739403312	False
zygote/PN -> 2-cell -> morula -> 4-cell -> 8-cell -> blastocyst -> MII oocyte	3.730148458247792	2-cell	-0.2658915429166202	False
8-cell -> 2-cell -> morula -> blastocyst -> MII oocyte -> zygote/PN -> 4-cell	3.7302701419077398	2-cell	-0.2658915429166202	False
MII oocyte -> morula -> blastocyst -> 8-cell -> 2-cell -> 4-cell -> zygote/PN	3.7305276574291852	MII oocyte	-0.16141955089898677	False
zygote/PN -> 2-cell -> morula -> MII oocyte -> blastocyst -> 8-cell -> 4-cell	3.7305318859183267	2-cell	-0.2658915429166202	False
zygote/PN -> blastocyst -> MII oocyte -> 2-cell -> morula -> 4-cell -> 8-cell	3.7306682956851693	2-cell	-0.2658915429166202	False
2-cell -> zygote/PN -> blastocyst -> morula -> MII oocyte -> 4-cell -> 8-cell	3.7309176400826476	blastocyst	-0.39573323929505916	False
2-cell -> 4-cell -> MII oocyte -> 8-cell -> blastocyst -> morula -> zygote/PN	3.731069468456431	blastocyst	-0.39573323929505916	False
2-cell -> zygote/PN -> MII oocyte -> blastocyst -> morula -> 4-cell -> 8-cell	3.731140456671019	blastocyst	-0.39573323929505916	False
2-cell -> MII oocyte -> blastocyst -> morula -> 8-cell -> 4-cell -> zygote/PN	3.7311567632384848	blastocyst	-0.39573323929505916	False
MII oocyte -> blastocyst -> morula -> 8-cell -> 4-cell -> 2-cell -> zygote/PN	3.7319269607444876	blastocyst	-0.39573323929505916	False
