source	term_id	term_name	p_value_gprofiler	significant_gprofiler	term_size	query_size	intersection_size	precision	recall	representative_genes
GO:BP	GO:0003166	bundle of His development	1.0	False	6	34	1	0.029411764705882353	0.16666666666666666	NKX2-5
GO:CC	GO:0030016	myofibril	1.0	False	241	36	2	0.05555555555555555	0.008298755186721992	MYH1,ANK2
GO:CC	GO:0030018	Z disc	1.0	False	133	36	1	0.027777777777777776	0.007518796992481203	ANK2
GO:MF	GO:0035639	purine ribonucleoside triphosphate binding	1.0	False	1854	40	1	0.025	0.0005393743257820927	MYH1
GO:MF	GO:0036094	small molecule binding	1.0	False	6446	40	10	0.25	0.0015513496742165685	PCDH17,MYH1,DSC1,RASA3,ASPHD2,NR2F2,ABLIM1,ST18,SMOC2,SMYD1
GO:MF	GO:0036122	BMP binding	1.0	False	20	40	1	0.025	0.05	GREM2
GO:MF	GO:0038023	signaling receptor activity	1.0	False	1513	40	5	0.125	0.003304692663582287	FSHR,NR2F2,OR14J1,OR6K2,DAPL1
GO:MF	GO:0042054	histone methyltransferase activity	1.0	False	67	40	1	0.025	0.014925373134328358	SMYD1
GO:MF	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups	1.0	False	230	40	2	0.05	0.008695652173913044	CHAT,PNPLA1
GO:MF	GO:0016787	hydrolase activity	1.0	False	2442	40	1	0.025	0.0004095004095004095	PNPLA1
GO:MF	GO:0016788	hydrolase activity, acting on ester bonds	1.0	False	720	40	1	0.025	0.001388888888888889	PNPLA1
GO:MF	GO:0016853	isomerase activity	1.0	False	459	40	1	0.025	0.002178649237472767	MYH1
GO:MF	GO:0033293	monocarboxylic acid binding	1.0	False	78	40	1	0.025	0.01282051282051282	NR2F2
GO:MF	GO:0017076	purine nucleotide binding	1.0	False	1997	40	1	0.025	0.000500751126690035	MYH1
GO:MF	GO:0019899	enzyme binding	1.0	False	2060	40	2	0.05	0.000970873786407767	JAKMIP2,ANK2
GO:MF	GO:0019900	kinase binding	1.0	False	759	40	2	0.05	0.002635046113306983	JAKMIP2,ANK2
GO:MF	GO:0019901	protein kinase binding	1.0	False	680	40	1	0.025	0.0014705882352941176	ANK2
GO:MF	GO:0019904	protein domain specific binding	1.0	False	627	40	2	0.05	0.003189792663476874	ATN1,ALX4
GO:MF	GO:0019955	cytokine binding	1.0	False	148	40	1	0.025	0.006756756756756757	GREM2
GO:MF	GO:0022857	transmembrane transporter activity	1.0	False	1140	40	1	0.025	0.0008771929824561404	SLC3A1
GO:MF	GO:0030234	enzyme regulator activity	1.0	False	1372	40	2	0.05	0.0014577259475218659	RASA3,PLEKHG5
GO:MF	GO:0030280	structural constituent of skin epidermis	1.0	False	37	40	1	0.025	0.02702702702702703	PNPLA1
GO:MF	GO:0030371	translation repressor activity	1.0	False	30	40	1	0.025	0.03333333333333333	DAPL1
GO:MF	GO:0019840	isoprenoid binding	1.0	False	39	40	1	0.025	0.02564102564102564	NR2F2
GO:MF	GO:0032559	adenyl ribonucleotide binding	1.0	False	1546	40	1	0.025	0.000646830530401035	MYH1
GO:MF	GO:0032555	purine ribonucleotide binding	1.0	False	1902	40	1	0.025	0.0005257623554153522	MYH1
GO:MF	GO:0032553	ribonucleotide binding	1.0	False	1919	40	1	0.025	0.0005211047420531526	MYH1
GO:MF	GO:0042803	protein homodimerization activity	1.0	False	717	40	2	0.05	0.002789400278940028	NR2F2,NKX2-5
GO:MF	GO:0043021	ribonucleoprotein complex binding	1.0	False	177	40	1	0.025	0.005649717514124294	DAPL1
GO:MF	GO:0043022	ribosome binding	1.0	False	114	40	1	0.025	0.008771929824561403	DAPL1
GO:MF	GO:0043167	ion binding	1.0	False	6253	40	10	0.25	0.0015992323684631377	PCDH17,MYH1,DSC1,RASA3,ASPHD2,NR2F2,ABLIM1,ST18,SMOC2,SMYD1
GO:MF	GO:0043168	anion binding	1.0	False	2496	40	2	0.05	0.0008012820512820513	MYH1,NR2F2
GO:MF	GO:0043169	cation binding	1.0	False	4548	40	9	0.225	0.001978891820580475	PCDH17,DSC1,RASA3,ASPHD2,NR2F2,ABLIM1,ST18,SMOC2,SMYD1
GO:MF	GO:0043177	organic acid binding	1.0	False	182	40	1	0.025	0.005494505494505495	NR2F2
GO:MF	GO:0043565	sequence-specific DNA binding	1.0	False	1605	40	6	0.15	0.003738317757009346	IRF9,NR2F2,ST18,ALX4,HOXD10,NKX2-5
GO:MF	GO:0044325	transmembrane transporter binding	1.0	False	139	40	1	0.025	0.007194244604316547	ANK2
GO:MF	GO:0044877	protein-containing complex binding	1.0	False	1252	40	6	0.15	0.004792332268370607	SLC3A1,MYH1,ANK2,CCDC146,ABLIM1,DAPL1
GO:MF	GO:0045182	translation regulator activity	1.0	False	59	40	1	0.025	0.01694915254237288	DAPL1
GO:MF	GO:0046872	metal ion binding	1.0	False	4450	40	9	0.225	0.0020224719101123597	PCDH17,DSC1,RASA3,ASPHD2,NR2F2,ABLIM1,ST18,SMOC2,SMYD1
GO:MF	GO:0046914	transition metal ion binding	1.0	False	2445	40	4	0.1	0.0016359918200408998	RASA3,NR2F2,ST18,SMYD1
GO:MF	GO:0046943	carboxylic acid transmembrane transporter activity	1.0	False	184	40	1	0.025	0.005434782608695652	SLC3A1
GO:MF	GO:0030545	signaling receptor regulator activity	1.0	False	594	40	3	0.075	0.005050505050505051	WNT5B,GREM2,WNT7B
GO:MF	GO:0030546	signaling receptor activator activity	1.0	False	556	40	3	0.075	0.00539568345323741	WNT5B,GREM2,WNT7B
GO:MF	GO:0030554	adenyl nucleotide binding	1.0	False	1640	40	1	0.025	0.0006097560975609756	MYH1
GO:MF	GO:0030674	protein-macromolecule adaptor activity	1.0	False	1157	40	3	0.075	0.0025929127052722557	ANK2,ATN1,SMYD1
GO:MF	GO:0030695	GTPase regulator activity	1.0	False	501	40	2	0.05	0.003992015968063872	RASA3,PLEKHG5
GO:MF	GO:0031369	translation initiation factor binding	1.0	False	35	40	1	0.025	0.02857142857142857	DAPL1
GO:MF	GO:0031406	carboxylic acid binding	1.0	False	180	40	1	0.025	0.005555555555555556	NR2F2
GO:MF	GO:0030507	spectrin binding	1.0	False	26	40	1	0.025	0.038461538461538464	ANK2
GO:MF	GO:0042802	identical protein binding	1.0	False	2179	40	4	0.1	0.0018357044515832951	NR2F2,GREM2,CRYBA2,NKX2-5
GO:MF	GO:0015171	amino acid transmembrane transporter activity	1.0	False	101	40	1	0.025	0.009900990099009901	SLC3A1
GO:MF	GO:0015179	L-amino acid transmembrane transporter activity	1.0	False	61	40	1	0.025	0.01639344262295082	SLC3A1
GO:MF	GO:0001664	G protein-coupled receptor binding	1.0	False	286	40	2	0.05	0.006993006993006993	WNT5B,WNT7B
GO:MF	GO:0001972	retinoic acid binding	1.0	False	20	40	1	0.025	0.05	NR2F2
GO:MF	GO:0003674	molecular_function	1.0	False	20208	40	40	1.0	0.001979414093428345	PCDH17,FSHR,SLC3A1,CTXN3,MYH1,DSC1,JAKMIP2,ANK2,CCDC146,RASA3,GPANK1,WNT5B,SMTNL2,IRF9,ASPHD2,PRR16,NR2F2,GREM2,GSG1L,ABLIM1,OR14J1,SYNPR,ATN1,LRFN2,PLEKHG5,CHAT,ST18,ARID3C,ALX4,KRT25,PNPLA1,CRYBA2,OR6K2,WNT7B,SMOC2,DAPL1,MS4A3,SMYD1,HOXD10,NKX2-5
GO:MF	GO:0003676	nucleic acid binding	1.0	False	5437	40	9	0.225	0.0016553246275519589	GPANK1,IRF9,NR2F2,ST18,ARID3C,ALX4,SMYD1,HOXD10,NKX2-5
WP	WP:WP455	GPCRs class A rhodopsin like	1.0	False	258	19	2	0.10526315789473684	0.007751937984496124	FSHR,OR14J1
WP	WP:WP4558	Interferon mediated signaling	1.0	False	37	19	1	0.05263157894736842	0.02702702702702703	IRF9
WP	WP:WP4630	Measles virus infection	1.0	False	136	19	1	0.05263157894736842	0.007352941176470588	IRF9
WP	WP:WP4657	22q11 2 copy number variation syndrome	1.0	False	124	19	1	0.05263157894736842	0.008064516129032258	NKX2-5
WP	WP:WP4673	Male infertility	1.0	False	144	19	1	0.05263157894736842	0.006944444444444444	ABLIM1
GO:MF	GO:0001653	peptide receptor activity	1.0	False	127	40	1	0.025	0.007874015748031496	FSHR
WP	WP:WP4787	Osteoblast differentiation and related diseases	1.0	False	118	19	2	0.10526315789473684	0.01694915254237288	WNT5B,WNT7B
WP	WP:WP4871	Kisspeptin kisspeptin receptor system in the ovary	1.0	False	39	19	1	0.05263157894736842	0.02564102564102564	FSHR
WP	WP:WP4874	CAMKK2 pathway	1.0	False	110	19	1	0.05263157894736842	0.00909090909090909	MS4A3
WP	WP:WP4879	Overlap between signal transduction pathways contributing to LMNA laminopathies	1.0	False	57	19	1	0.05263157894736842	0.017543859649122806	WNT7B
WP	WP:WP4880	Host pathogen interaction of human coronaviruses interferon induction	1.0	False	33	19	1	0.05263157894736842	0.030303030303030304	IRF9
WP	WP:WP4912	SARS coronavirus and innate immunity	1.0	False	31	19	1	0.05263157894736842	0.03225806451612903	IRF9
WP	WP:WP4917	Proximal tubule transport	1.0	False	57	19	1	0.05263157894736842	0.017543859649122806	SLC3A1
WP	WP:WP4963	p53 transcriptional gene network	1.0	False	96	19	1	0.05263157894736842	0.010416666666666666	IRF9
WP	WP:WP5029	Amino acid transport defects IEMs 	1.0	False	9	19	1	0.05263157894736842	0.1111111111111111	SLC3A1
WP	WP:WP5087	Pleural mesothelioma	1.0	False	435	19	2	0.10526315789473684	0.004597701149425287	WNT5B,WNT7B
WP	WP:WP4868	Type I interferon induction and signaling during SARS CoV 2 infection	1.0	False	31	19	1	0.05263157894736842	0.03225806451612903	IRF9
GO:MF	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	1.0	False	431	40	3	0.075	0.0069605568445475635	ALX4,HOXD10,NKX2-5
GO:MF	GO:0001216	DNA-binding transcription activator activity	1.0	False	437	40	3	0.075	0.006864988558352402	ALX4,HOXD10,NKX2-5
GO:MF	GO:0001067	transcription regulatory region nucleic acid binding	1.0	False	1414	40	6	0.15	0.004243281471004243	IRF9,NR2F2,ST18,ALX4,HOXD10,NKX2-5
GO:MF	GO:0015184	L-cystine transmembrane transporter activity	1.0	False	4	40	1	0.025	0.25	SLC3A1
GO:MF	GO:0015631	tubulin binding	1.0	False	389	40	1	0.025	0.002570694087403599	JAKMIP2
GO:MF	GO:0016247	channel regulator activity	1.0	False	170	40	1	0.025	0.0058823529411764705	RASA3
GO:MF	GO:0016278	lysine N-methyltransferase activity	1.0	False	70	40	1	0.025	0.014285714285714285	SMYD1
GO:MF	GO:0016279	protein-lysine N-methyltransferase activity	1.0	False	69	40	1	0.025	0.014492753623188406	SMYD1
GO:MF	GO:0016298	lipase activity	1.0	False	133	40	1	0.025	0.007518796992481203	PNPLA1
GO:MF	GO:0016407	acetyltransferase activity	1.0	False	94	40	1	0.025	0.010638297872340425	CHAT
GO:MF	GO:0016413	O-acetyltransferase activity	1.0	False	9	40	1	0.025	0.1111111111111111	CHAT
GO:MF	GO:0016491	oxidoreductase activity	1.0	False	695	40	1	0.025	0.0014388489208633094	ASPHD2
GO:MF	GO:0016500	protein-hormone receptor activity	1.0	False	68	40	1	0.025	0.014705882352941176	FSHR
GO:MF	GO:0016740	transferase activity	1.0	False	2331	40	3	0.075	0.001287001287001287	CHAT,PNPLA1,SMYD1
GO:MF	GO:0016741	transferase activity, transferring one-carbon groups	1.0	False	229	40	1	0.025	0.004366812227074236	SMYD1
GO:MF	GO:0016746	acyltransferase activity	1.0	False	731	40	2	0.05	0.0027359781121751026	CHAT,PNPLA1
WP	WP:WP5115	Network map of SARS CoV 2 signaling	1.0	False	253	19	1	0.05263157894736842	0.003952569169960474	IRF9
GO:MF	GO:0000146	microfilament motor activity	1.0	False	37	40	1	0.025	0.02702702702702703	MYH1
GO:MF	GO:0000166	nucleotide binding	1.0	False	2161	40	1	0.025	0.00046274872744099955	MYH1
GO:MF	GO:0000976	transcription cis-regulatory region binding	1.0	False	1413	40	6	0.15	0.004246284501061571	IRF9,NR2F2,ST18,ALX4,HOXD10,NKX2-5
GO:MF	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	1.0	False	1310	40	6	0.15	0.004580152671755725	IRF9,NR2F2,ST18,ALX4,HOXD10,NKX2-5
GO:MF	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	1.0	False	1105	40	5	0.125	0.004524886877828055	IRF9,NR2F2,ST18,HOXD10,NKX2-5
GO:MF	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	1.0	False	1309	40	7	0.175	0.0053475935828877	IRF9,NR2F2,ST18,ARID3C,ALX4,HOXD10,NKX2-5
GO:MF	GO:0000987	cis-regulatory region sequence-specific DNA binding	1.0	False	1131	40	5	0.125	0.004420866489832007	IRF9,NR2F2,ST18,HOXD10,NKX2-5
GO:MF	GO:0015174	basic amino acid transmembrane transporter activity	1.0	False	20	40	1	0.025	0.05	SLC3A1
GO:CC	GO:0030017	sarcomere	1.0	False	220	36	2	0.05555555555555555	0.00909090909090909	MYH1,ANK2
GO:MF	GO:0042800	histone H3K4 methyltransferase activity	1.0	False	19	40	1	0.025	0.05263157894736842	SMYD1
GO:MF	GO:0097367	carbohydrate derivative binding	1.0	False	2284	40	3	0.075	0.0013134851138353765	MYH1,GREM2,SMOC2
GO:CC	GO:0005774	vacuolar membrane	1.0	False	502	36	1	0.027777777777777776	0.00199203187250996	SLC3A1
GO:CC	GO:0005783	endoplasmic reticulum	1.0	False	2119	36	2	0.05555555555555555	0.0009438414346389807	WNT5B,WNT7B
GO:CC	GO:0005788	endoplasmic reticulum lumen	1.0	False	322	36	2	0.05555555555555555	0.006211180124223602	WNT5B,WNT7B
GO:CC	GO:0005794	Golgi apparatus	1.0	False	1680	36	3	0.08333333333333333	0.0017857142857142857	JAKMIP2,WNT5B,WNT7B
GO:CC	GO:0005796	Golgi lumen	1.0	False	105	36	2	0.05555555555555555	0.01904761904761905	WNT5B,WNT7B
GO:CC	GO:0005811	lipid droplet	1.0	False	107	36	1	0.027777777777777776	0.009345794392523364	PNPLA1
GO:CC	GO:0005813	centrosome	1.0	False	767	36	1	0.027777777777777776	0.001303780964797914	CCDC146
GO:CC	GO:0005814	centriole	1.0	False	166	36	1	0.027777777777777776	0.006024096385542169	CCDC146
GO:MF	GO:1901265	nucleoside phosphate binding	1.0	False	2180	40	1	0.025	0.00045871559633027525	MYH1
GO:CC	GO:0005773	vacuole	1.0	False	882	36	2	0.05555555555555555	0.0022675736961451248	SLC3A1,ANK2
GO:MF	GO:1901363	heterocyclic compound binding	1.0	False	2310	40	1	0.025	0.0004329004329004329	MYH1
GO:MF	GO:1901682	sulfur compound transmembrane transporter activity	1.0	False	63	40	1	0.025	0.015873015873015872	SLC3A1
GO:MF	GO:1990837	sequence-specific double-stranded DNA binding	1.0	False	1487	40	6	0.15	0.004034969737726967	IRF9,NR2F2,ST18,ALX4,HOXD10,NKX2-5
GO:CC	GO:0000323	lytic vacuole	1.0	False	787	36	1	0.027777777777777776	0.0012706480304955528	ANK2
GO:CC	GO:0000785	chromatin	1.0	False	1409	36	5	0.1388888888888889	0.0035486160397444995	IRF9,ST18,ALX4,HOXD10,NKX2-5
GO:CC	GO:0001533	cornified envelope	1.0	False	60	36	1	0.027777777777777776	0.016666666666666666	DSC1
GO:CC	GO:0001725	stress fiber	1.0	False	83	36	1	0.027777777777777776	0.012048192771084338	ABLIM1
GO:CC	GO:0005575	cellular_component	1.0	False	22155	36	36	1.0	0.0016249153689911983	PCDH17,FSHR,SLC3A1,CTXN3,MYH1,DSC1,JAKMIP2,ANK2,CCDC146,RASA3,WNT5B,IRF9,ASPHD2,NR2F2,GREM2,GSG1L,ABLIM1,OR14J1,SYNPR,ATN1,LRFN2,PLEKHG5,CHAT,ST18,ARID3C,ALX4,KRT25,PNPLA1,OR6K2,WNT7B,SMOC2,DAPL1,MS4A3,SMYD1,HOXD10,NKX2-5
GO:CC	GO:0005576	extracellular region	1.0	False	4249	36	7	0.19444444444444445	0.0016474464579901153	SLC3A1,DSC1,WNT5B,GREM2,KRT25,WNT7B,SMOC2
GO:CC	GO:0005604	basement membrane	1.0	False	97	36	1	0.027777777777777776	0.010309278350515464	SMOC2
GO:MF	GO:1901681	sulfur compound binding	1.0	False	263	40	2	0.05	0.0076045627376425855	GREM2,SMOC2
GO:CC	GO:0005769	early endosome	1.0	False	434	36	1	0.027777777777777776	0.002304147465437788	ANK2
GO:CC	GO:0005768	endosome	1.0	False	1079	36	1	0.027777777777777776	0.0009267840593141798	ANK2
GO:CC	GO:0005764	lysosome	1.0	False	787	36	1	0.027777777777777776	0.0012706480304955528	ANK2
GO:CC	GO:0030027	lamellipodium	1.0	False	199	36	2	0.05555555555555555	0.010050251256281407	ABLIM1,PLEKHG5
GO:CC	GO:0005815	microtubule organizing center	1.0	False	975	36	1	0.027777777777777776	0.0010256410256410256	CCDC146
GO:CC	GO:0005829	cytosol	1.0	False	5607	36	9	0.25	0.0016051364365971107	ANK2,RASA3,IRF9,NR2F2,PLEKHG5,CHAT,KRT25,HOXD10,NKX2-5
GO:CC	GO:0005856	cytoskeleton	1.0	False	2544	36	5	0.1388888888888889	0.0019654088050314465	MYH1,ANK2,CCDC146,ABLIM1,KRT25
GO:CC	GO:0005859	muscle myosin complex	1.0	False	15	36	1	0.027777777777777776	0.06666666666666667	MYH1
GO:CC	GO:0005882	intermediate filament	1.0	False	215	36	1	0.027777777777777776	0.004651162790697674	KRT25
GO:CC	GO:0005886	plasma membrane	1.0	False	5906	36	14	0.3888888888888889	0.0023704707077548256	PCDH17,FSHR,SLC3A1,DSC1,ANK2,RASA3,WNT5B,GSG1L,OR14J1,LRFN2,PLEKHG5,OR6K2,WNT7B,MS4A3
GO:CC	GO:0005903	brush border	1.0	False	106	36	1	0.027777777777777776	0.009433962264150943	SLC3A1
GO:CC	GO:0005911	cell-cell junction	1.0	False	522	36	4	0.1111111111111111	0.007662835249042145	MYH1,DSC1,ANK2,PLEKHG5
GO:CC	GO:0005921	gap junction	1.0	False	31	36	1	0.027777777777777776	0.03225806451612903	DSC1
GO:CC	GO:0005929	cilium	1.0	False	990	36	1	0.027777777777777776	0.00101010101010101	CCDC146
GO:CC	GO:0005930	axoneme	1.0	False	189	36	1	0.027777777777777776	0.005291005291005291	CCDC146
GO:CC	GO:0008021	synaptic vesicle	1.0	False	217	36	1	0.027777777777777776	0.004608294930875576	SYNPR
GO:CC	GO:0009898	cytoplasmic side of plasma membrane	1.0	False	159	36	1	0.027777777777777776	0.006289308176100629	RASA3
GO:CC	GO:0009925	basal plasma membrane	1.0	False	290	36	1	0.027777777777777776	0.0034482758620689655	ANK2
GO:CC	GO:0009986	cell surface	1.0	False	904	36	1	0.027777777777777776	0.0011061946902654867	LRFN2
GO:CC	GO:0012505	endomembrane system	1.0	False	4949	36	7	0.19444444444444445	0.0014144271570014145	DSC1,JAKMIP2,ANK2,WNT5B,SYNPR,WNT7B,MS4A3
GO:CC	GO:0005667	transcription regulator complex	1.0	False	518	36	4	0.1111111111111111	0.007722007722007722	IRF9,ALX4,HOXD10,NKX2-5
GO:CC	GO:0005694	chromosome	1.0	False	2010	36	5	0.1388888888888889	0.0024875621890547263	IRF9,ST18,ALX4,HOXD10,NKX2-5
GO:CC	GO:0005737	cytoplasm	1.0	False	12601	36	23	0.6388888888888888	0.001825251964129831	SLC3A1,MYH1,DSC1,JAKMIP2,ANK2,CCDC146,RASA3,WNT5B,IRF9,NR2F2,ABLIM1,SYNPR,ATN1,PLEKHG5,CHAT,ARID3C,KRT25,PNPLA1,WNT7B,MS4A3,SMYD1,HOXD10,NKX2-5
GO:CC	GO:0005739	mitochondrion	1.0	False	1865	36	1	0.027777777777777776	0.0005361930294906167	ANK2
GO:CC	GO:0005615	extracellular space	1.0	False	3252	36	7	0.19444444444444445	0.002152521525215252	SLC3A1,DSC1,WNT5B,GREM2,KRT25,WNT7B,SMOC2
GO:MF	GO:0098531	ligand-modulated transcription factor activity	1.0	False	60	40	1	0.025	0.016666666666666666	NR2F2
GO:CC	GO:0005622	intracellular anatomical structure	1.0	False	18007	36	26	0.7222222222222222	0.0014438829344143944	SLC3A1,MYH1,DSC1,JAKMIP2,ANK2,CCDC146,RASA3,WNT5B,IRF9,NR2F2,ABLIM1,SYNPR,ATN1,PLEKHG5,CHAT,ST18,ARID3C,ALX4,KRT25,PNPLA1,WNT7B,DAPL1,MS4A3,SMYD1,HOXD10,NKX2-5
GO:CC	GO:0005654	nucleoplasm	1.0	False	4334	36	6	0.16666666666666666	0.0013844023996308261	IRF9,NR2F2,ATN1,ALX4,HOXD10,NKX2-5
GO:MF	GO:0008270	zinc ion binding	1.0	False	2168	40	4	0.1	0.0018450184501845018	RASA3,NR2F2,ST18,SMYD1
GO:MF	GO:0008276	protein methyltransferase activity	1.0	False	94	40	1	0.025	0.010638297872340425	SMYD1
GO:MF	GO:0008289	lipid binding	1.0	False	854	40	1	0.025	0.00117096018735363	NR2F2
GO:MF	GO:0008374	O-acyltransferase activity	1.0	False	56	40	1	0.025	0.017857142857142856	CHAT
GO:MF	GO:0008528	G protein-coupled peptide receptor activity	1.0	False	121	40	1	0.025	0.008264462809917356	FSHR
GO:MF	GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	1.0	False	168	40	1	0.025	0.005952380952380952	SMYD1
GO:MF	GO:0046982	protein heterodimerization activity	1.0	False	366	40	2	0.05	0.00546448087431694	SLC3A1,KRT25
GO:MF	GO:0046983	protein dimerization activity	1.0	False	1122	40	4	0.1	0.0035650623885918	SLC3A1,NR2F2,KRT25,NKX2-5
GO:MF	GO:0048018	receptor ligand activity	1.0	False	548	40	3	0.075	0.005474452554744526	WNT5B,GREM2,WNT7B
GO:MF	GO:0008201	heparin binding	1.0	False	171	40	2	0.05	0.011695906432748537	GREM2,SMOC2
GO:MF	GO:0050840	extracellular matrix binding	1.0	False	63	40	1	0.025	0.015873015873015872	SMOC2
GO:MF	GO:0051117	ATPase binding	1.0	False	85	40	1	0.025	0.011764705882352941	ANK2
GO:MF	GO:0051213	dioxygenase activity	1.0	False	92	40	1	0.025	0.010869565217391304	ASPHD2
GO:MF	GO:0052689	carboxylic ester hydrolase activity	1.0	False	161	40	1	0.025	0.006211180124223602	PNPLA1
GO:MF	GO:0060089	molecular transducer activity	1.0	False	1513	40	5	0.125	0.003304692663582287	FSHR,NR2F2,OR14J1,OR6K2,DAPL1
GO:MF	GO:0060090	molecular adaptor activity	1.0	False	1334	40	3	0.075	0.0022488755622188904	ANK2,ATN1,SMYD1
GO:MF	GO:0060589	nucleoside-triphosphatase regulator activity	1.0	False	502	40	2	0.05	0.00398406374501992	RASA3,PLEKHG5
GO:MF	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	1.0	False	346	40	1	0.025	0.002890173410404624	NKX2-5
GO:MF	GO:0071837	HMG box domain binding	1.0	False	11	40	1	0.025	0.09090909090909091	ALX4
GO:MF	GO:0072349	modified amino acid transmembrane transporter activity	1.0	False	32	40	1	0.025	0.03125	SLC3A1
GO:MF	GO:0051015	actin filament binding	1.0	False	207	40	2	0.05	0.00966183574879227	MYH1,ABLIM1
GO:MF	GO:0008170	N-methyltransferase activity	1.0	False	98	40	1	0.025	0.01020408163265306	SMYD1
GO:MF	GO:0008168	methyltransferase activity	1.0	False	219	40	1	0.025	0.0045662100456621	SMYD1
GO:MF	GO:0008134	transcription factor binding	1.0	False	597	40	1	0.025	0.0016750418760469012	NKX2-5
GO:MF	GO:0098772	molecular function regulator activity	1.0	False	2266	40	5	0.125	0.002206531332744925	RASA3,WNT5B,GREM2,PLEKHG5,WNT7B
GO:MF	GO:0099106	ion channel regulator activity	1.0	False	162	40	1	0.025	0.006172839506172839	RASA3
GO:MF	GO:0120543	macromolecular conformation isomerase activity	1.0	False	295	40	1	0.025	0.003389830508474576	MYH1
GO:MF	GO:0120544	polypeptide conformation or assembly isomerase activity	1.0	False	121	40	1	0.025	0.008264462809917356	MYH1
GO:MF	GO:0140030	modification-dependent protein binding	1.0	False	85	40	1	0.025	0.011764705882352941	ANK2
GO:MF	GO:0140031	phosphorylation-dependent protein binding	1.0	False	10	40	1	0.025	0.1	ANK2
GO:MF	GO:0140096	catalytic activity, acting on a protein	1.0	False	2365	40	1	0.025	0.00042283298097251583	SMYD1
GO:MF	GO:0140110	transcription regulator activity	1.0	False	1907	40	9	0.225	0.0047194546407970635	IRF9,NR2F2,ATN1,ST18,ARID3C,ALX4,SMYD1,HOXD10,NKX2-5
GO:MF	GO:0140297	DNA-binding transcription factor binding	1.0	False	485	40	1	0.025	0.002061855670103093	NKX2-5
GO:MF	GO:0140657	ATP-dependent activity	1.0	False	584	40	1	0.025	0.0017123287671232876	MYH1
GO:MF	GO:0140677	molecular function activator activity	1.0	False	1209	40	4	0.1	0.0033085194375516956	RASA3,WNT5B,GREM2,WNT7B
GO:MF	GO:0140938	histone H3 methyltransferase activity	1.0	False	47	40	1	0.025	0.02127659574468085	SMYD1
