gene	tt2iLGo_A485_effect	tt2iLGo_A485_abs_effect	tt2iLGo_A485_p	TSC_A485_effect	TSC_A485_abs_effect	TSC_A485_p	tt2iLGo_dmAKG_effect	tt2iLGo_dmAKG_abs_effect	tt2iLGo_dmAKG_p	TSC_dmAKG_effect	TSC_dmAKG_abs_effect	TSC_dmAKG_p	A485_mean_abs_effect	dmAKG_mean_abs_effect	max_abs_effect	mean_abs_effect_all	mean_logcpm	n_human_dmr	age_weight_5yr	contribution_8cell_to_morula	weight_norm_matched	is_csb
KCNIP3	1.2233406871357038	1.2233406871357038	0.27508616250322776	-0.011634177009819169	0.011634177009819169	0.9729968574465957	0.32903423031044055	0.32903423031044055	0.6115598095347582	-0.20268576795779758	0.20268576795779758	0.41226377300078354	0.6174874320727615	0.26585999913411906	1.2233406871357038	0.553340425822335	1.9163661757196033					False
KCNIP4	0.1484261111177876	0.1484261111177876	0.49999999999999956	0.0	0.0		-0.15609673326958437	0.15609673326958437	0.49999999999999956	0.0	0.0		0.0742130555588938	0.07804836663479219	0.15609673326958437	0.08755442855009177	0.0380653555484215					False
KCNIP4-AS1	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
KCNIP4-AS2	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
KCNIP4-AS3	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
KCNIP4-DT	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
KCNIP4-IT1	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
KCNJ1	0.0	0.0		0.00902203446001501	0.00902203446001501	0.9668761755638094	-0.2223860684498108	0.2223860684498108	0.5842617649895043	0.13105904511094535	0.13105904511094535	0.7107075408044731	0.004511017230007505	0.17672255678037807	0.2223860684498108	0.10944097006870965	0.18027955015216052					False
KCNJ10	0.6311938721544443	0.6311938721544443	0.2342460625547411	-0.7453996390024282	0.7453996390024282	0.33164291149175923	-0.023190815105753937	0.023190815105753937	0.9565996694605827	-1.170465012211636	1.170465012211636	0.0948485723547444	0.6882967555784363	0.5968279136586949	1.170465012211636	0.7179770028461471	1.3586833865048291					False
KCNJ11	0.34011561632176246	0.34011561632176246	0.6251458874416294	0.019668451943567256	0.019668451943567256	0.8514413083631598	0.8172042886015007	0.8172042886015007	0.40728264033594075	-0.18540719906426606	0.18540719906426606	0.5568998821542648	0.17989203413266486	0.5013057438328834	0.8172042886015007	0.40868537464259225	2.3942540982587595					False
KCNJ12	0.5353843207376077	0.5353843207376077	0.16033439829472151	-0.758281498984295	0.758281498984295	0.20962719801111393	0.4267453954800109	0.4267453954800109	0.3059078393910502	-0.6989929486339559	0.6989929486339559	0.2918828727804831	0.6468329098609513	0.5628691720569834	0.758281498984295	0.6267696778197285	4.286192103290652					False
KCNJ13	-0.013429548675462644	0.013429548675462644	0.9568358034323448	0.20177991613158297	0.20177991613158297	0.6146125637776128	0.01849814581235326	0.01849814581235326	0.9358183569013511	0.3468976530465762	0.3468976530465762	0.21644122936040988	0.10760473240352281	0.18269789942946474	0.3468976530465762	0.17397222122079126	0.3401036765377002					False
KCNJ14	0.725224199918308	0.725224199918308	0.18463442152220672	0.33519964756301857	0.33519964756301857	0.15083553679626613	0.02653932493164879	0.02653932493164879	0.9333673313769851	-0.29197360357613666	0.29197360357613666	0.4834219312513931	0.5302119237406633	0.15925646425389273	0.725224199918308	0.39908990912885367	2.5370579796939414					False
KCNJ15	0.3016963172384668	0.3016963172384668	0.6992216781793835	0.13578439948104826	0.13578439948104826	0.49237387783130726	0.5831682683478172	0.5831682683478172	0.3475091307224124	0.04076318570811166	0.04076318570811166	0.907488107493636	0.21874035835975753	0.31196572702796443	0.5831682683478172	0.31075521778728327	1.3184769607219367	1.0	0.027287077	0.0051902699686871	0.0289714821903834	True
KCNJ16	0.21468275987167382	0.21468275987167382	0.6730598878791351	0.0	0.0		-0.09445964176735058	0.09445964176735058	0.781065101067116	0.28635442311514114	0.28635442311514114	0.0036771452397588475	0.10734137993583691	0.19040703244124585	0.28635442311514114	0.16851423717805564	0.15302321954309395					False
KCNJ18	-0.16185565979325026	0.16185565979325026	0.49999999999999956	-0.4619783818612603	0.4619783818612603	0.6082189025431046	-0.34819727931325595	0.34819727931325595	0.2925163194291912	-0.9784481903882497	0.9784481903882497	0.07881542236998317	0.31191702082725525	0.6633227348507529	0.9784481903882497	0.557738208203182	0.5722656977158037					False
KCNJ2	0.7225932573708982	0.7225932573708982	0.22749390634013178	0.4460142526579246	0.4460142526579246	0.4934995690568038	0.01849814581235326	0.01849814581235326	0.9358183569013511	0.14731443084952456	0.14731443084952456	0.3877175308305487	0.5843037550144115	0.08290628833093891	0.7225932573708982	0.38917476962956415	0.43653601045484314					False
KCNJ2-AS1	0.1484261111177876	0.1484261111177876	0.49999999999999956	-0.12216713268186224	0.12216713268186224	0.5816915530099254	0.0	0.0		0.261185864036967	0.261185864036967	0.49999999999999956	0.13529662189982494	0.1305929320184835	0.261185864036967	0.15126493225598464	0.10614690616919939					False
KCNJ3	-0.8486453198540593	0.8486453198540593	0.18974956821140848	0.0	0.0		0.0	0.0		0.013877400022494463	0.013877400022494463	0.9495646941336772	0.42432265992702967	0.006938700011247231	0.8486453198540593	0.30606134280984143	0.14034704471607462					False
KCNJ4	0.34248310516067737	0.34248310516067737	0.4183117406382957	0.34802980805255745	0.34802980805255745	0.6090166514525063	-0.3471513629407412	0.3471513629407412	0.6644252606380883	-0.3088697675632015	0.3088697675632015	0.5275054090243856	0.3452564566066174	0.32801056525197136	0.34802980805255745	0.33826155337547487	0.8584340876963263					False
KCNJ5	-0.19676482941677167	0.19676482941677167	0.4080376209928923	-0.5209552766188408	0.5209552766188408	0.291842436574151	-0.13399066018968947	0.13399066018968947	0.49999999999999956	0.007638336790678268	0.007638336790678268	0.9843999411363953	0.3588600530178062	0.07081449849018387	0.5209552766188408	0.2585684187346873	0.36392494798635505					False
KCNJ5-AS1	0.4053655592101708	0.4053655592101708	0.6770045335043662	-0.32031713021380215	0.32031713021380215	0.2808034842239404	-0.305406344029175	0.305406344029175	0.6728119853121175	-0.6861201136589412	0.6861201136589412	0.18268908699950145	0.3628413447119865	0.4957632288440581	0.6861201136589412	0.46599054776101073	2.807706162923704					False
KCNJ6	0.9043589090280759	0.9043589090280759	0.2527648745989955	0.34690290723419537	0.34690290723419537	0.21780041146344425	0.03629799593719962	0.03629799593719962	0.920001718070688	0.08656228115933873	0.08656228115933873	0.7798985516834035	0.6256309081311356	0.061430138548269175	0.9043589090280759	0.4236488641523272	1.583404761065327					False
KCNJ6-AS1	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
KCNJ8	0.8137992400821679	0.8137992400821679	0.12156288635835086	-0.6914597203758115	0.6914597203758115	0.19626422073297986	-0.4053010412933298	0.4053010412933298	0.18907176564802997	-0.857659229676591	0.857659229676591	0.09825873143394508	0.7526294802289897	0.6314801354849604	0.857659229676591	0.7157125824026345	3.681355163499766					False
KCNJ8-AS1	-0.6374564542810789	0.6374564542810789	0.0839312564969144	-0.42533280756253156	0.42533280756253156	0.38644879406067767	0.5413812043203303	0.5413812043203303	0.4050444084106915	0.5170234313583952	0.5170234313583952	0.29511588819553936	0.5313946309218052	0.5292023178393628	0.6374564542810789	0.5456067572235118	1.1167876987660008					False
KCNJ9	0.5796705645167826	0.5796705645167826	0.17870177907257326	-0.2333209031324282	0.2333209031324282	0.3572403227572848	-0.24340302627680416	0.24340302627680416	0.7436240403393224	-0.33590381141645187	0.33590381141645187	0.49999999999999956	0.40649573382460535	0.289653418846628	0.5796705645167826	0.38115971750435473	0.3819988471518279					False
KCNK1	0.7937577273945977	0.7937577273945977	0.19595346529293012	0.2896584689905879	0.2896584689905879	0.4644868975961337	0.09005819842722573	0.09005819842722573	0.8115191067046608	0.24238315718377734	0.24238315718377734	0.47369465478994777	0.5417080981925928	0.16622067780550154	0.7937577273945977	0.41679200791269727	4.4097945799078655					False
KCNK10	-0.014900035741011841	0.014900035741011841	0.9714375809305733	-0.8891945010020139	0.8891945010020139	0.19864731291619359	0.879600763171609	0.879600763171609	0.13461403143122694	-1.0515142028647733	1.0515142028647733	0.24272594138513512	0.4520472683715129	0.9655574830181911	1.0515142028647733	0.7577612081476979	1.9638040791206353					False
KCNK10-AS1	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
KCNK12	-1.15247640229377	1.15247640229377	0.08647224960180036	-0.26206794271744727	0.26206794271744727	0.5616011436601807	0.420656456201157	0.420656456201157	0.5292624426450647	-0.9702353442318064	0.9702353442318064	0.003664861233940186	0.7072721725056086	0.6954459002164817	1.15247640229377	0.7658043743514344	5.743035039276421					False
KCNK13	-0.49111359578679004	0.49111359578679004	0.0365179665264121	-1.0055127551746232	1.0055127551746232	0.06706346298843771	0.697188466669858	0.697188466669858	0.37817333129876685	-1.5219785766162346	1.5219785766162346	0.02027950813503441	0.7483131754807066	1.1095835216430463	1.5219785766162346	1.0136669525696418	4.144544699088278					False
KCNK15	-0.1972037261222846	0.1972037261222846	0.4064058749814096	-0.2333209031324282	0.2333209031324282	0.3572403227572848	-0.09038415357842389	0.09038415357842389	0.6550618447184375	0.14235020416662506	0.14235020416662506	0.49999999999999956	0.2152623146273564	0.11636717887252447	0.2333209031324282	0.17545848337601008	0.24156800082841862					False
KCNK15-AS1	0.21468275987167382	0.21468275987167382	0.6730598878791351	-0.10331831554629117	0.10331831554629117	0.783177967923266	-0.07148002912840642	0.07148002912840642	0.8375046303342709	-0.28119019065776674	0.28119019065776674	0.6510821046835762	0.15900053770898248	0.1763351098930866	0.28119019065776674	0.18388530478056772	0.33204853904998705					False
KCNK16	0.1484261111177876	0.1484261111177876	0.49999999999999956	0.0	0.0		0.0	0.0		-0.13012681892602163	0.13012681892602163	0.49999999999999956	0.0742130555588938	0.06506340946301081	0.1484261111177876	0.0808936437405002	0.03481911625547615					False
KCNK17	0.27072165923481	0.27072165923481	0.49999999999999956	-0.13145779080674705	0.13145779080674705	0.49999999999999956	0.0	0.0		-0.13012681892602163	0.13012681892602163	0.49999999999999956	0.20108972502077854	0.06506340946301081	0.27072165923481	0.15274015181231113	0.06653828362094732					False
KCNK18	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
KCNK2	-0.45408992989994834	0.45408992989994834	0.0509910236039914	0.4241500749918137	0.4241500749918137	0.05330533144558164	0.2963901385342895	0.2963901385342895	0.26577347048676603	0.45777817565458534	0.45777817565458534	0.4395457042218626	0.439120002445881	0.37708415709443743	0.45777817565458534	0.41519866489650586	2.3180424668725044					False
KCNK3	-0.45766097026559716	0.45766097026559716	0.5052793526083541	-0.4295210958279768	0.4295210958279768	0.16929854261938632	-0.6872345137558605	0.6872345137558605	0.6464817220868466	-0.4624610187324766	0.4624610187324766	0.3077970485870322	0.443591033046787	0.5748477662441686	0.6872345137558605	0.5346501302326754	0.8275963846368117					False
KCNK4	-0.38814397352825847	0.38814397352825847	0.5587664672200202	0.0	0.0		-0.19924042289813143	0.19924042289813143	0.5824046750905394	0.261185864036967	0.261185864036967	0.49999999999999956	0.19407198676412923	0.2302131434675492	0.38814397352825847	0.23728562346047052	0.3051197965328735					False
KCNK4-CATSPERZ	0.0	0.0		-0.13145779080674705	0.13145779080674705	0.49999999999999956	0.1754684186409869	0.1754684186409869	0.49999999999999956	0.0	0.0		0.06572889540337352	0.08773420932049344	0.1754684186409869	0.09083681897322683	0.038365776180966746					False
KCNK5	-1.162429455743803	1.162429455743803	0.01653687432252138	-0.5644524416764352	0.5644524416764352	0.09345369552493572	-0.3839711440000402	0.3839711440000402	0.14538590736811977	-0.7094646599381722	0.7094646599381722	0.09316949950863841	0.8634409487101191	0.5467179019691062	1.162429455743803	0.7704151439687826	6.41929629768337					False
KCNK6	-0.9309163458522116	0.9309163458522116	0.15330540645127388	-0.9889216074152749	0.9889216074152749	0.1738367764924822	-0.6508410246434195	0.6508410246434195	0.14664817909667865	-1.105630559955877	1.105630559955877	0.05989105274126507	0.9599189766337433	0.8782357922996482	1.105630559955877	0.9457278381080074	6.075993199068167					False
KCNK7	-0.15189612334985392	0.15189612334985392	0.7847419997111356	-0.1292621923433121	0.1292621923433121	0.7885056116661502	0.8899953711539419	0.8899953711539419	0.29673944918631584	0.342198880422123	0.342198880422123	0.42911125832734576	0.140579157846583	0.6160971257880324	0.8899953711539419	0.45143203172254115	0.6543096494179734					False
KCNK9	0.5550914369878921	0.5550914369878921	0.22179914120985778	-0.3990584595954134	0.3990584595954134	0.4764303997350745	0.7401947841584167	0.7401947841584167	0.4156504168928745	-0.870046865916831	0.870046865916831	0.08922501555312778	0.47707494829165276	0.8051208250376238	0.870046865916831	0.6738048837006658	1.6273406790210678					False
KCNMA1	-1.3714774457494423	1.3714774457494423	0.03915051846150854	-1.031232395796878	1.031232395796878	0.04956711213925609	0.4312326761280345	0.4312326761280345	0.6481551888956113	-1.2854592315173052	1.2854592315173052	0.13891097264308497	1.2013549207731602	0.8583459538226699	1.3714774457494423	1.078654295648133	2.827742747421918					False
KCNMA1-AS1	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
KCNMA1-AS2	0.0	0.0		0.0	0.0		0.0	0.0		0.14235020416662506	0.14235020416662506	0.49999999999999956	0.0	0.07117510208331253	0.14235020416662506	0.05083935863093752	0.017793775520828132					False
KCNMA1-AS3	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
KCNMB1	-0.16185565979325026	0.16185565979325026	0.49999999999999956	0.2852506884817003	0.2852506884817003	0.23475402930409406	0.1825050104151742	0.1825050104151742	0.6696226531945462	0.09552615032164269	0.09552615032164269	0.8362676960065155	0.22355317413747527	0.13901558036840844	0.2852506884817003	0.19613670742847877	0.22391910372320603					False
KCNMB2	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
KCNMB2-AS1	0.33231839536600516	0.33231839536600516	0.3433743285538953	0.6047576464862909	0.6047576464862909	0.2681825377607995	-0.6112398227906755	0.6112398227906755	0.13646054591769194	-0.5082647779298282	0.5082647779298282	0.2218788399880779	0.46853802092614805	0.5597523003602518	0.6112398227906755	0.5280158266642678	1.9972634645797336					False
KCNMB3	0.8759862708811257	0.8759862708811257	0.16067280293585437	0.11926043229368322	0.11926043229368322	0.7777392589033394	0.3561685031916717	0.3561685031916717	0.6026450664681651	0.1286940703337347	0.1286940703337347	0.7637653517662847	0.49762335158740445	0.2424312867627032	0.8759862708811257	0.4423071694187784	2.440047392916548					False
KCNMB3P1	0.0	0.0		0.0	0.0		0.0	0.0		-0.13012681892602163	0.13012681892602163	0.49999999999999956	0.0	0.06506340946301081	0.13012681892602163	0.04647386390215058	0.016265852365752703					False
KCNMB4	-0.3253668101978109	0.3253668101978109	0.17830523720259625	-0.539034480090641	0.539034480090641	0.16522485775979107	-0.03696639860714157	0.03696639860714157	0.941491595009956	-0.34696812723366754	0.34696812723366754	0.10042258819433524	0.43220064514422596	0.19196726292040456	0.539034480090641	0.34450545775493324	5.916397856386908					False
KCNN1	-1.237996462722828	1.237996462722828	0.019806456824265416	-1.0676662856423969	1.0676662856423969	0.20348689729934288	0.059428661744759914	0.059428661744759914	0.8830596867123126	-1.4063454366120585	1.4063454366120585	0.14019456728154275	1.1528313741826124	0.7328870491784092	1.4063454366120585	1.0090715295278747	7.0006511514348455					False
KCNN2	-0.339810272550082	0.339810272550082	0.3885695191323437	-1.0368470138223547	1.0368470138223547	0.1336553488431364	-0.43826168687404454	0.43826168687404454	0.6454228336104939	-1.311414445420429	1.311414445420429	0.0041666211495474505	0.6883286431862183	0.8748380661472368	1.311414445420429	0.857273510488685	4.061488054916768					False
KCNN2-AS1	-0.013429548675462644	0.013429548675462644	0.9568358034323448	0.0	0.0		0.0	0.0		0.0	0.0		0.006714774337731322	0.0	0.013429548675462644	0.004796267384093801	0.038785221363879734					False
KCNN3	0.7207924857225761	0.7207924857225761	0.31238980233679287	-0.8043876229354558	0.8043876229354558	0.08044706077575527	-0.0816151550068489	0.0816151550068489	0.8593382254853248	-0.5856315849293272	0.5856315849293272	0.3090805375000953	0.762590054329016	0.33362336996808806	0.8043876229354558	0.5847182708323955	1.2691864414143477					False
KCNN4	1.4435914187449301	1.4435914187449301	0.129034767850559	0.5648429007256652	0.5648429007256652	0.12331280939716423	0.7375968554693468	0.7375968554693468	0.4675456443262098	1.024911573036559	1.024911573036559	0.09633502228721987	1.0042171597352976	0.8812542142529529	1.4435914187449301	1.0142865058156687	2.316103182480786					False
KCNQ1	0.0	0.0		-0.10331831554629117	0.10331831554629117	0.783177967923266	0.31649567060486367	0.31649567060486367	0.49999999999999956	0.2575158667520449	0.2575158667520449	0.007961472305208998	0.051659157773145586	0.2870057686784543	0.31649567060486367	0.19035577856566616	0.22375619854668247					False
