z1,z2,in_morula_basin,in_8cell_basin,in_blast_basin,dist_morula,dist_8cell,dist_blast
3.7,-3.9,0,0,0,7.888418681138366,6.79366886719045,8.591890074684992
3.8000000000000007,-3.9,0,0,0,7.975713839032561,6.878911038786687,8.683997791493049
3.9000000000000004,-3.9,0,0,0,8.063304111549945,6.964545748435422,8.77627826757116
4.0,-3.9,0,0,0,8.15117998504149,7.05055869307947,8.868726110159647
-4.0,-3.8,0,0,0,3.858617755958467,3.970779180682775,3.269895784806952
-3.9,-3.8,0,0,0,3.838462314495311,3.923336297623789,3.277721926991968
-3.8,-3.8,0,0,0,3.8208186155591632,3.8778922247479892,3.2885716683492863
-3.7,-3.8,0,0,0,3.8057215933652038,3.8345180282884948,3.3024152078524707
-3.6,-3.8,0,0,0,3.7932016555159476,3.7932847127230063,3.3192150867699044
-3.5,-3.8,0,0,0,3.7832843869595196,3.7542628190214162,3.338926680750359
-3.4,-3.8,0,0,0,3.7759902947193087,3.717521986054044,3.361498767902835
-3.3,-3.8,0,0,0,3.7713345991859635,3.683130478180725,3.386874156770214
-3.2,-3.8,0,0,0,3.7693270768427483,3.6511546833587247,3.4149903573778384
-3.1,-3.8,0,0,0,3.7699719581745748,3.6216585874873575,3.4457802785681624
-3.0,-3.8,0,0,0,3.773267883231375,3.59470323209434,3.479172935534385
-2.9,-3.8,0,0,0,3.77920791593002,3.570346163796736,3.5150941527277215
-2.8,-3.8,0,0,0,3.7877796167452598,3.548640885162465,3.5534672490015
-2.7,-3.8,0,0,0,3.798965172021666,3.5296363175765313,3.5942136938295635
-2.5999999999999996,-3.8,0,0,0,3.812741576796984,3.513376287399883,3.6372537255596593
-2.5,-3.8,0,0,0,3.829080866818967,3.4998990470258367,3.682506924811315
-2.4,-3.8,0,0,0,3.847950394410229,3.4892368423311324,3.7298927381989095
-2.3,-3.8,0,0,0,3.8693131420246383,3.4814155374487408,3.7793309494743412
-2.2,-3.8,0,0,0,3.89312806676679,3.4764543067467577,3.8307420968841392
-2.0999999999999996,-3.8,0,0,0,3.9193504688213405,3.474365402401804,3.884047836989905
-2.0,-3.8,0,0,0,3.947932376656521,3.475154004057263,3.9391712563953893
-1.9,-3.8,0,0,0,3.978822942008798,3.4788181548370414,3.9960371337610585
